Pixel,K_3_0,K_5_0,K_7_0,K_3_25,K_5_25,K_7_25,K_3_50,K_5_50,K_7_50,K_3_100,K_5_100,K_7_100
4794,0,4,4,0,0,0,1,0,1,1,4,3
4795,0,4,4,0,0,0,1,0,1,1,4,3
4796,2,1,3,1,0,1,2,0,6,2,4,1
4797,2,1,3,1,3,1,2,4,6,2,3,1
4798,2,4,4,0,0,0,1,0,1,1,4,3
4799,2,4,4,0,0,0,1,0,1,1,4,3
4800,2,4,4,0,0,0,1,0,1,1,4,3
4801,0,4,4,0,0,0,1,0,1,1,4,3
4802,1,0,5,2,1,6,0,1,3,0,0,0
4803,1,2,1,2,4,2,0,2,2,0,2,5
4804,1,2,1,2,4,2,0,2,2,0,2,5
4805,1,2,5,2,4,6,0,2,3,0,2,0
4806,0,0,0,0,1,4,1,1,5,1,0,6
4807,0,4,3,0,0,1,1,0,6,1,4,1
4808,0,0,0,0,1,4,1,1,5,1,0,6
4809,0,0,0,0,1,6,1,1,3,1,0,0
4810,0,4,0,0,0,4,1,1,5,1,4,6
4811,0,4,3,0,0,1,1,0,6,1,4,1
4812,2,4,3,1,0,1,2,0,6,2,4,1
4813,0,0,0,0,1,4,1,1,5,1,0,6
4814,1,3,5,2,4,6,0,2,0,0,2,0
4815,1,3,5,2,2,5,0,3,0,0,1,2
4816,1,3,5,2,2,5,0,3,0,0,1,2
4817,1,2,1,2,4,2,0,2,2,0,2,5
4818,0,4,4,0,1,0,1,1,1,1,0,3
4819,0,4,4,0,0,0,1,0,1,1,4,3
4820,0,4,4,0,0,0,1,0,1,1,4,3
4821,0,4,4,0,0,0,1,0,1,1,4,3
4822,0,4,4,0,0,0,1,0,1,1,4,3
4823,0,4,4,0,0,0,1,0,1,1,4,3
4824,2,4,4,1,0,1,2,0,6,2,4,1
4825,0,4,4,0,0,0,1,0,1,1,4,3
4826,0,4,4,0,0,0,1,0,1,1,4,3
4827,2,1,3,1,0,1,2,4,6,2,4,1
4828,2,4,4,1,0,1,2,0,6,2,4,1
4829,0,4,4,0,0,0,1,0,1,1,4,3
4830,0,4,4,0,0,0,1,0,1,1,4,3
4831,2,4,4,0,0,0,1,0,1,1,4,3
4832,0,4,4,0,0,0,1,0,1,1,4,3
4833,1,2,5,2,4,6,0,2,3,0,2,0
4834,1,2,1,2,4,2,0,2,2,0,2,5
4835,1,2,1,2,4,2,0,2,2,0,2,5
4836,1,0,5,2,1,6,0,1,3,0,0,0
4837,0,0,0,0,1,4,1,1,5,1,0,6
4838,1,2,5,2,1,6,0,2,3,0,2,0
4839,1,2,5,2,4,6,0,2,3,0,2,0
4840,1,2,5,2,4,6,0,2,3,0,2,0
4841,0,0,5,0,1,6,1,1,3,1,0,0
4842,0,0,0,0,1,4,1,1,5,1,0,6
4843,0,4,0,0,0,4,1,0,5,1,4,6
4844,0,0,0,0,1,4,1,1,5,1,0,6
4845,1,0,5,2,2,5,0,3,0,0,1,0
4846,1,3,5,2,2,5,0,3,0,0,1,2
4847,1,3,6,2,2,5,0,3,0,0,1,2
4848,1,2,1,2,4,2,0,2,2,0,2,5
4849,0,0,4,0,1,6,1,1,3,1,0,0
4850,0,4,4,0,0,0,1,0,1,1,4,3
4851,0,4,4,0,0,0,1,0,1,1,4,3
4852,0,4,4,0,0,0,1,0,1,1,4,3
4853,0,4,4,0,0,0,1,0,1,1,4,3
4854,0,4,4,0,0,0,1,0,1,1,4,3
4855,0,4,4,0,0,0,1,0,1,1,4,3
4856,0,4,4,0,0,0,1,0,1,1,4,3
4857,0,4,4,0,0,0,1,0,1,1,4,3
4858,2,1,3,1,3,1,2,4,6,2,3,1
4859,2,4,4,1,0,1,2,0,6,2,4,1
4860,2,4,4,0,0,0,1,0,1,1,4,3
4861,2,4,4,0,0,0,1,0,1,1,4,3
4862,2,4,4,0,0,0,1,0,1,1,4,3
4863,0,4,4,0,0,0,1,0,1,1,4,3
4864,1,2,5,2,4,2,0,2,2,0,2,5
4865,1,2,1,2,4,2,0,2,2,0,2,5
4866,0,0,5,0,1,6,1,1,3,1,0,0
4867,0,0,0,0,1,0,1,1,1,1,0,3
4868,1,0,5,2,1,6,0,1,3,0,0,0
4869,1,2,1,2,4,2,0,2,2,0,2,5
4870,1,0,5,2,4,6,0,2,3,0,2,0
4871,0,0,5,2,1,6,0,1,3,0,0,0
4872,0,0,4,0,1,0,1,1,1,1,0,3
4873,0,0,4,0,1,0,1,1,1,1,0,3
4874,0,4,4,0,1,0,1,1,1,1,0,3
4875,0,4,4,0,0,0,1,0,1,1,4,3
4876,0,0,0,0,1,4,1,1,5,1,0,6
4877,1,3,6,2,2,5,0,3,0,0,2,2
4878,1,2,1,2,4,2,0,2,2,0,2,5
4879,0,0,5,2,1,6,0,1,3,0,0,0
4880,0,0,4,0,1,0,1,1,1,1,0,3
4881,0,4,4,0,0,0,1,0,1,1,4,3
4882,0,4,4,0,0,0,1,0,1,1,4,3
4883,0,4,4,0,0,0,1,0,1,1,4,3
4884,0,4,4,0,0,0,1,0,1,1,4,3
4885,0,4,4,0,0,0,1,0,1,1,4,3
4886,0,4,4,0,0,0,1,0,1,1,4,3
4887,0,4,4,0,0,0,1,0,1,1,4,3
4888,0,4,4,0,0,0,1,0,1,1,4,3
4889,2,1,3,1,3,1,2,4,6,2,3,1
4890,2,4,4,1,0,1,2,4,6,2,3,1
4891,2,4,4,0,0,0,1,0,1,1,4,3
4892,0,4,4,0,0,0,1,0,1,1,4,3
4893,0,4,4,0,0,0,1,0,1,1,4,3
4894,0,4,4,0,1,0,1,1,1,1,0,3
4895,1,2,5,2,4,6,0,2,3,0,2,0
4896,0,0,4,0,1,0,1,1,1,1,0,3
4897,0,4,4,0,0,0,1,0,1,1,4,3
4898,0,4,4,0,1,0,1,1,1,1,0,3
4899,1,2,5,2,4,6,0,2,3,0,2,5
4900,1,2,1,2,4,2,0,2,2,0,2,5
4901,1,2,1,2,4,2,0,2,2,0,2,5
4902,1,0,5,2,1,6,0,1,3,0,0,0
4903,0,0,4,0,1,0,1,1,1,1,0,3
4904,0,0,4,0,1,0,1,1,1,1,0,3
4905,0,0,5,0,1,6,1,1,3,1,0,0
4906,1,0,5,2,1,6,0,1,3,0,0,0
4907,0,0,0,0,1,4,1,1,5,1,0,6
4908,0,0,0,0,1,4,1,1,5,1,0,6
4909,1,3,6,2,2,5,0,3,0,0,1,2
4910,0,0,5,2,1,6,0,1,3,0,0,0
4911,0,4,4,0,0,0,1,0,1,1,4,3
4912,0,4,4,0,0,0,1,0,1,1,4,3
4913,0,4,4,0,0,0,1,0,1,1,4,3
4914,0,4,4,0,0,0,1,0,1,1,4,3
4915,0,4,4,0,0,0,1,0,1,1,4,3
4916,0,4,4,0,0,0,1,0,1,1,4,3
4917,0,4,4,0,0,0,1,0,1,1,4,3
4918,0,4,4,0,0,0,1,0,1,1,4,3
4919,0,4,4,0,0,0,1,0,1,1,4,3
4920,0,4,4,0,0,0,1,0,1,1,4,3
4921,0,4,4,0,0,0,1,0,1,1,4,3
4922,0,4,4,0,0,0,1,0,1,1,4,3
4923,0,0,4,0,1,0,1,1,1,1,0,3
4924,1,0,5,2,1,6,0,1,3,0,0,0
4925,0,4,4,0,0,0,1,0,1,1,4,3
4926,0,4,4,0,1,0,1,1,1,1,0,3
4927,0,4,4,0,1,0,1,1,1,1,0,3
4928,1,2,1,2,4,2,0,2,2,0,2,5
4929,1,2,1,2,4,2,0,2,2,0,2,5
4930,1,2,1,2,4,2,0,2,2,0,2,5
4931,0,0,0,0,1,6,1,1,3,1,0,0
4932,0,4,4,0,1,0,1,1,1,1,0,3
4933,0,4,4,0,1,0,1,1,1,1,0,3
4934,0,0,4,0,1,0,1,1,1,1,0,3
4935,0,0,0,0,1,0,1,1,1,1,0,3
4936,0,4,3,0,0,1,1,0,6,1,4,1
4937,0,4,4,0,0,0,1,0,1,1,4,3
4938,0,0,0,0,1,4,1,1,5,1,0,6
4939,1,2,5,2,4,6,0,2,3,0,2,0
4940,2,4,4,0,0,0,1,0,1,1,4,3
4941,2,4,4,0,0,0,1,0,1,1,4,3
4942,2,4,4,0,0,0,1,0,1,1,4,3
4943,0,4,4,0,0,0,1,0,1,1,4,3
4944,0,0,4,0,1,0,1,1,1,1,0,3
4945,0,4,4,0,1,0,1,1,1,1,0,3
4946,0,4,4,0,0,0,1,0,1,1,4,3
4947,0,4,4,0,0,0,1,0,1,1,4,3
4948,0,4,4,0,0,0,1,0,1,1,4,3
4949,0,4,4,0,0,0,1,0,1,1,4,3
4950,0,4,4,0,0,0,1,0,1,1,4,3
4951,0,0,5,2,1,6,0,1,3,0,0,0
4952,0,0,4,0,1,0,1,1,1,1,0,3
4953,0,4,4,0,1,0,1,1,1,1,0,3
4954,0,0,5,0,1,6,1,1,3,1,0,0
4955,0,0,5,2,1,6,0,1,3,0,0,0
4956,1,3,6,2,2,5,0,3,0,0,1,2
4957,1,2,1,2,4,2,0,2,2,0,2,5
4958,1,2,1,2,4,2,0,2,2,0,2,5
4959,0,4,4,0,0,0,1,0,1,1,4,3
4960,0,4,4,0,0,0,1,0,1,1,4,3
4961,0,4,4,0,0,0,1,0,1,1,4,3
4962,0,4,4,0,0,0,1,0,1,1,4,3
4963,0,4,4,0,0,0,1,0,1,1,4,3
4964,0,4,4,0,0,0,1,0,1,1,4,3
4965,0,4,4,0,0,0,1,0,1,1,4,3
4966,0,4,4,0,1,0,1,1,1,1,0,3
4967,0,4,4,0,0,0,1,0,1,1,4,3
4968,2,4,4,0,0,0,1,0,1,1,4,3
4969,2,4,4,0,0,0,1,0,1,1,4,3
4970,0,4,4,0,0,0,1,0,1,1,4,3
4971,1,2,5,2,4,6,0,2,3,0,2,0
4972,1,2,1,2,4,2,0,2,2,0,2,5
4973,1,0,5,2,1,6,0,1,3,0,0,0
4974,0,0,5,2,1,6,0,1,3,0,0,0
4975,0,0,4,0,1,0,1,1,1,1,0,3
4976,0,4,4,0,1,0,1,1,1,1,0,3
4977,0,0,4,0,1,0,1,1,1,1,0,3
4978,0,0,4,0,1,0,1,1,1,1,0,3
4979,0,0,4,0,1,0,1,1,1,1,0,3
4980,0,0,4,0,1,0,1,1,3,1,0,0
4981,1,0,5,2,4,6,0,2,3,0,2,0
4982,1,0,5,2,1,6,0,1,3,0,2,0
4983,1,0,5,2,1,6,0,1,3,0,0,0
4984,1,2,1,2,4,2,0,2,2,0,2,5
4985,1,2,1,2,4,2,0,2,2,0,2,5
4986,0,0,4,0,1,0,1,1,1,1,0,3
4987,0,4,4,0,0,0,1,0,1,1,4,3
4988,0,4,4,0,0,0,1,0,1,1,4,3
4989,0,4,4,0,0,0,1,0,1,1,4,3
4990,0,4,4,0,0,0,1,0,1,1,4,3
4991,0,4,4,0,0,0,1,0,1,1,4,3
4992,0,4,4,0,0,0,1,0,1,1,4,3
4993,2,4,4,0,0,0,1,0,1,1,4,3
4994,0,4,4,0,0,0,1,0,1,1,4,3
4995,0,0,0,0,1,0,1,1,1,1,0,3
4996,1,2,5,2,4,6,0,2,3,0,2,0
4997,1,2,5,2,4,2,0,2,2,0,2,5
4998,1,0,5,2,1,6,0,1,3,0,0,0
4999,0,0,5,2,1,6,0,1,3,0,0,0
5000,0,0,5,0,1,6,1,1,3,1,0,0
5001,0,0,0,0,1,4,1,1,5,1,0,6
5002,0,0,5,0,1,6,1,1,3,1,0,0
5003,1,0,5,2,1,6,0,1,3,0,0,0
5004,1,2,5,2,4,6,0,2,3,0,2,0
5005,1,2,1,2,4,2,0,2,2,0,2,5
5006,1,2,1,2,4,2,0,2,2,0,2,5
5007,1,2,1,2,4,2,0,2,2,0,2,5
5008,1,2,1,2,4,2,0,2,2,0,2,5
5009,1,2,1,2,4,2,0,2,2,0,2,5
5010,1,2,1,2,4,2,0,2,2,0,2,5
5011,0,0,5,0,1,6,1,1,3,1,0,0
5012,0,0,0,0,1,6,1,1,3,1,0,0
5013,0,4,4,0,0,0,1,0,1,1,4,3
5014,0,4,4,0,0,0,1,0,1,1,4,3
5015,0,0,5,0,1,6,1,1,3,1,0,0
5016,1,0,5,2,1,6,0,1,3,0,0,0
5017,0,0,0,0,1,6,1,1,3,1,0,0
5018,0,0,5,0,1,6,1,1,3,1,0,0
5019,0,0,5,0,1,6,1,1,3,1,0,0
5020,0,4,4,0,1,0,1,1,1,1,0,3
5021,0,4,4,0,1,0,1,1,1,1,0,3
5022,0,4,4,0,0,0,1,0,1,1,4,3
5023,0,4,4,0,0,0,1,0,1,1,4,3
5024,0,4,4,0,1,0,1,1,1,1,0,3
5025,0,0,4,0,1,0,1,1,1,1,0,0
5026,0,0,5,0,1,6,1,1,3,1,0,0
5027,1,2,5,2,4,6,0,2,3,0,2,0
5028,1,2,1,2,4,2,0,2,2,0,2,5
5029,1,2,1,2,4,2,0,2,2,0,2,5
5030,1,2,1,2,4,2,0,2,2,0,2,5
5031,1,0,5,2,1,6,0,1,3,0,0,0
5032,0,0,5,0,1,6,1,1,3,1,0,0
5033,1,0,5,2,1,6,0,1,3,0,0,0
5034,0,0,0,0,1,0,1,1,1,1,0,3
5035,0,4,4,0,1,0,1,1,1,1,4,3
5036,0,0,0,0,1,6,1,1,3,1,0,0
5037,1,0,5,2,1,6,0,1,3,0,0,0
5038,0,0,0,0,1,6,1,1,3,1,0,0
5039,0,4,4,0,0,0,1,0,1,1,4,3
5040,0,4,4,0,0,0,1,0,1,1,4,3
5041,0,4,4,0,0,0,1,0,1,1,4,3
5042,0,4,4,0,0,0,1,0,1,1,4,3
5043,2,4,4,0,0,0,1,0,1,1,4,3
5044,0,4,4,0,0,0,1,0,1,1,4,3
5045,0,4,4,0,1,0,1,1,1,1,0,3
5046,0,0,4,0,1,6,1,1,3,1,0,0
5047,0,0,5,0,1,6,1,1,3,1,0,0
5048,1,0,5,2,1,6,0,1,3,0,2,0
5049,1,2,1,2,4,2,0,2,2,0,2,5
5050,1,2,1,2,4,2,0,2,2,0,2,5
5051,1,2,1,2,4,2,0,2,2,0,2,5
5052,0,0,5,0,1,6,1,1,3,1,0,0
5053,1,2,5,2,4,6,0,2,3,0,2,0
5054,0,0,0,0,1,6,1,1,3,1,0,0
5055,0,0,5,0,1,6,1,1,3,1,0,0
5056,1,0,5,2,4,6,0,2,3,0,2,0
5057,1,0,5,2,4,6,0,2,3,0,2,0
5058,0,0,0,0,1,6,1,1,3,1,0,0
5059,0,4,4,0,0,0,1,0,1,1,4,3
5060,0,4,4,0,0,0,1,0,1,1,4,3
5061,0,4,4,0,0,0,1,0,1,1,4,3
5062,0,4,4,0,0,0,1,0,1,1,4,3
5063,0,4,4,0,0,0,1,0,1,1,4,3
5064,0,4,4,0,0,0,1,0,1,1,4,3
5065,0,4,4,0,1,0,1,1,1,1,0,3
5066,1,2,5,2,4,2,0,2,2,0,2,5
5067,1,2,1,2,4,2,0,2,2,0,2,5
5068,1,0,5,2,4,6,0,2,3,0,2,0
5069,1,0,5,2,1,6,0,1,3,0,0,0
5070,1,2,1,2,4,2,0,2,2,0,2,5
5071,1,2,1,2,4,2,0,2,2,0,2,5
5072,1,2,5,2,4,2,0,2,2,0,2,5
5073,1,2,1,2,4,2,0,2,2,0,2,5
5074,1,2,1,2,4,2,0,2,2,0,2,5
5075,1,2,1,2,4,2,0,2,2,0,2,5
5076,0,0,5,0,1,6,1,1,3,1,0,0
5077,0,0,0,0,1,4,1,1,5,1,0,6
5078,0,0,0,0,1,4,1,1,5,1,0,6
5079,0,4,4,0,0,0,1,0,1,1,4,3
5080,0,4,4,0,0,0,1,0,1,1,4,3
5081,0,4,4,0,0,0,1,0,1,1,4,3
5082,0,4,4,0,0,0,1,0,1,1,4,3
5083,0,4,4,0,0,0,1,0,1,1,4,3
5084,1,2,5,2,4,6,0,2,3,0,2,0
5085,1,2,1,2,4,2,0,2,2,0,2,5
5086,0,0,5,0,1,6,1,1,3,1,0,0
5087,0,0,4,0,1,0,1,1,1,1,0,3
5088,1,2,5,2,4,6,0,2,3,0,2,0
5089,1,2,1,2,4,2,0,2,2,0,2,5
5090,1,2,1,2,4,2,0,2,2,0,2,5
5091,1,2,1,2,4,2,0,2,2,0,2,5
5092,0,0,5,0,1,6,1,1,3,1,0,0
5093,0,0,0,0,1,4,1,1,5,1,0,6
5094,0,0,0,0,1,4,1,1,5,1,0,6
5095,0,0,0,0,1,6,1,1,3,1,0,0
5096,0,0,0,0,1,0,1,1,5,1,0,6
5097,0,4,4,0,0,0,1,0,1,1,4,3
5098,0,4,4,0,0,0,1,0,1,1,4,3
5099,0,4,4,0,0,0,1,0,1,1,4,3
5100,0,0,0,0,1,6,1,1,3,1,0,0
5101,0,0,5,2,1,6,0,1,3,0,0,0
5102,0,4,4,0,0,0,1,0,1,1,4,3
5103,0,4,4,0,0,0,1,0,1,1,4,3
5104,0,0,0,0,1,6,1,1,3,1,0,0
5105,1,2,1,2,4,2,0,2,2,0,2,5
5106,1,2,1,2,4,2,0,2,2,0,2,5
5107,1,2,1,2,4,2,0,2,2,0,2,5
5108,1,0,5,2,4,6,0,2,3,0,2,0
5109,0,0,0,0,1,6,1,1,3,1,0,0
5110,0,0,0,0,1,6,1,1,3,1,0,0
5111,1,0,5,2,1,6,0,1,3,0,0,0
5112,0,0,5,2,1,6,0,1,3,0,0,0
5113,1,0,5,2,1,6,0,1,3,0,0,0
5114,0,4,4,0,0,0,1,0,1,1,4,3
5115,2,1,3,1,0,1,2,0,6,2,4,1
5116,2,4,3,1,0,1,2,0,6,2,4,1
5117,0,4,0,0,1,0,1,1,1,1,0,3
5118,0,4,4,0,0,0,1,0,1,1,4,3
5119,0,4,4,0,0,0,1,0,1,1,4,3
5120,0,4,4,0,0,0,1,0,1,1,4,3
5121,0,0,5,2,1,6,0,1,3,0,0,0
5122,1,2,1,2,4,2,0,2,2,0,2,5
5123,1,2,1,2,4,2,0,2,2,0,2,5
5124,1,2,1,2,4,2,0,2,2,0,2,5
5125,1,2,5,2,4,2,0,2,2,0,2,5
5126,1,0,5,2,1,6,0,1,3,0,0,0
5127,0,4,3,0,0,4,1,0,5,1,4,6
5128,0,4,0,0,0,4,1,0,5,1,4,6
5129,0,4,4,0,0,0,1,0,1,1,4,3
5130,2,1,3,1,0,1,2,0,6,2,4,1
5131,2,4,3,0,0,1,1,0,6,1,4,1
5132,0,4,4,0,0,0,1,0,1,1,4,3
5133,0,4,4,0,0,0,1,0,1,1,4,3
5134,0,0,0,0,1,4,1,1,5,1,0,6
5135,1,2,1,2,4,2,0,2,2,0,2,5
5136,1,2,1,2,4,2,0,2,2,0,2,5
5137,1,2,1,2,4,2,0,2,2,0,2,5
5138,1,2,1,2,4,2,0,2,2,0,2,5
5139,1,0,5,2,4,6,0,2,3,0,2,0
5140,0,0,0,0,1,4,1,1,5,1,0,6
5141,2,1,3,1,0,1,2,0,6,2,4,1
5142,2,1,3,1,3,1,2,4,6,2,3,1
5143,2,4,3,1,0,1,2,0,6,2,4,1
5144,2,4,4,0,0,0,1,0,1,1,4,3
5145,0,4,4,0,0,0,1,0,1,1,4,3
5146,0,4,4,0,0,0,1,0,1,1,4,3
5147,0,4,4,0,0,0,1,0,1,1,4,3
5148,1,2,5,2,4,6,0,1,3,0,2,0
5149,1,2,1,2,4,2,0,2,2,0,2,5
5150,1,2,1,2,4,2,0,2,2,0,2,5
5151,1,2,1,2,4,2,0,2,2,0,2,5
5152,1,2,5,2,4,6,0,2,3,0,2,0
5153,1,0,5,2,1,6,0,1,3,0,0,0
5154,1,0,5,2,1,6,0,1,3,0,0,0
5155,0,4,0,0,0,4,1,0,5,1,4,6
5156,0,4,4,0,0,4,1,0,1,1,4,6
5157,0,4,4,0,0,0,1,0,1,1,4,3
5158,0,4,4,0,0,0,1,0,1,1,4,3
5159,0,0,4,0,1,0,1,1,1,1,0,3
5160,0,4,4,0,0,0,1,0,1,1,4,3
5161,0,0,0,0,1,4,1,1,5,1,0,6
5162,1,2,1,2,4,2,0,2,2,0,2,5
5163,1,2,1,2,4,2,0,2,2,0,2,5
5164,1,2,1,2,4,2,0,2,2,0,2,5
5165,1,2,1,2,4,2,0,2,2,0,2,5
5166,1,2,5,2,4,6,0,2,3,0,2,0
5167,1,0,5,2,4,6,0,2,3,0,2,0
5168,1,2,5,2,4,2,0,2,2,0,2,5
5169,1,2,5,2,4,2,0,2,2,0,2,5
5170,0,0,4,0,1,0,1,1,1,1,0,3
5171,0,4,4,0,0,0,1,0,1,1,4,3
5172,0,4,4,0,0,0,1,0,1,1,4,3
5173,0,0,5,0,1,6,1,1,3,1,0,0
5174,0,4,4,0,0,0,1,0,1,1,4,3
5175,0,4,4,0,0,0,1,0,1,1,4,3
5176,0,0,0,0,1,6,1,1,3,1,0,0
5177,1,2,1,2,4,2,0,2,2,0,2,5
5178,1,2,1,2,4,2,0,2,2,0,2,5
5179,1,2,1,2,4,2,0,2,2,0,2,5
5180,1,2,5,2,4,6,0,2,3,0,2,0
5181,1,0,5,2,1,6,0,1,3,0,0,0
5182,1,0,5,2,1,6,0,1,3,0,0,0
5183,0,0,5,0,1,6,1,1,3,1,0,0
5184,0,4,4,0,0,0,1,0,1,1,4,3
5185,0,4,4,0,0,0,1,0,1,1,4,3
5186,0,4,4,0,0,0,1,0,1,1,4,3
5187,1,0,5,2,1,6,0,1,3,0,0,0
5188,0,0,5,0,1,6,1,1,3,1,0,0
5189,0,4,4,0,0,0,1,0,1,1,4,3
5190,0,0,0,0,1,4,1,1,5,1,0,6
5191,1,2,1,2,4,2,0,2,2,0,2,5
5192,1,2,1,2,4,2,0,2,2,0,2,5
5193,1,2,1,2,4,2,0,2,2,0,2,5
5194,1,2,5,2,4,2,0,2,2,0,2,5
5195,0,0,4,0,1,0,1,1,1,1,0,3
5196,0,4,4,0,0,0,1,0,1,1,4,3
5197,0,4,4,0,0,0,1,0,1,1,4,3
5198,0,4,4,0,0,0,1,0,1,1,4,3
5199,0,4,4,0,0,0,1,0,1,1,4,3
5200,0,4,4,0,0,0,1,0,1,1,4,3
5201,0,4,4,0,0,0,1,0,1,1,4,3
5202,0,0,5,0,1,6,1,1,3,1,0,0
5203,1,0,5,2,1,6,0,1,3,0,0,0
5204,0,0,0,0,1,4,1,1,5,1,0,6
5205,0,0,0,0,1,6,1,1,3,1,0,0
5206,1,2,1,2,4,2,0,2,2,0,2,5
5207,0,0,5,0,1,6,1,1,3,1,0,0
5208,1,0,5,2,1,6,0,1,3,0,0,0
5209,1,0,5,2,1,6,0,1,3,0,0,0
5210,0,4,4,0,1,0,1,1,1,1,0,3
5211,0,4,4,0,0,0,1,0,1,1,4,3
5212,0,4,4,0,0,0,1,0,1,1,4,3
5213,0,4,4,0,0,0,1,0,1,1,4,3
5214,0,4,4,0,0,0,1,0,1,1,4,3
5215,0,4,4,0,0,0,1,0,1,1,4,3
5216,0,4,4,0,1,0,1,1,1,1,0,3
5217,0,0,4,0,1,0,1,1,1,1,0,3
5218,0,0,4,0,1,0,1,1,1,1,0,3
5219,0,0,0,0,1,4,1,1,5,1,0,6
5220,0,0,5,0,1,6,1,1,3,1,0,0
5221,0,0,0,0,1,6,1,1,3,1,0,0
5222,2,1,3,1,0,1,2,0,6,2,4,1
5223,2,1,3,1,3,1,2,4,6,2,3,1
5224,2,4,3,1,0,1,2,0,6,2,4,1
5225,0,4,4,0,0,0,1,0,1,1,4,3
5226,0,4,4,0,0,0,1,0,1,1,4,3
5227,0,4,4,0,0,0,1,0,1,1,4,3
5228,0,4,4,0,0,1,1,0,6,1,4,1
5229,2,4,4,0,0,0,1,0,1,1,4,3
5230,0,4,4,0,0,0,1,0,1,1,4,3
5231,0,4,4,0,0,0,1,0,1,1,4,3
5232,0,4,4,0,1,0,1,1,1,1,0,3
5233,0,4,4,0,1,0,1,1,1,1,0,3
5234,0,4,4,0,0,4,1,0,5,1,4,3
5235,0,0,0,0,1,4,1,1,5,1,0,6
5236,2,4,3,0,0,1,1,0,6,1,4,1
5237,2,1,3,1,3,1,2,4,6,2,3,1
5238,2,1,3,1,3,1,2,4,6,2,3,1
5239,2,4,3,1,0,1,2,0,6,2,4,1
5240,2,4,3,1,0,1,2,0,6,2,4,1
5241,2,4,3,1,0,1,2,0,6,2,4,1
5242,0,4,3,0,0,1,1,0,6,1,4,3
5243,0,0,0,0,1,4,1,1,5,1,0,6
5244,0,4,4,0,0,0,1,0,1,1,4,3
5245,0,4,4,0,0,0,1,0,1,1,4,3
5246,0,4,4,0,0,0,1,0,1,1,4,3
5247,0,0,0,0,1,6,1,1,3,1,0,0
5248,1,0,5,2,1,6,0,1,3,0,0,0
5249,0,4,0,0,0,4,1,0,5,1,4,6
5250,0,0,0,0,1,4,1,1,5,1,0,6
5251,2,1,3,1,0,1,2,0,6,2,4,1
5252,2,1,3,1,3,1,2,4,6,2,3,1
5253,2,4,3,1,0,1,2,0,6,2,4,1
5254,0,4,3,0,0,1,1,0,6,1,4,1
5255,2,4,4,0,0,0,1,0,1,1,4,3
5256,0,4,4,0,0,0,1,0,1,1,4,3
5257,0,4,0,0,0,4,1,1,5,1,0,6
5258,0,0,0,0,1,4,1,1,5,1,0,6
5259,0,0,0,0,0,4,1,1,5,1,0,6
5260,0,0,0,0,0,4,1,0,5,1,4,6
5261,0,0,0,0,0,4,1,0,5,1,4,6
5262,1,0,5,2,1,6,0,1,3,0,0,0
5263,1,2,5,2,4,6,0,2,3,0,2,0
5264,0,0,5,0,1,6,1,1,3,1,0,0
5265,1,2,1,2,4,2,0,2,2,0,2,5
5266,0,0,0,0,1,4,1,1,5,1,0,6
5267,2,1,3,1,0,1,2,0,6,2,4,1
5268,2,1,3,1,3,1,2,4,6,2,3,1
5269,2,1,3,1,3,1,2,4,6,2,3,1
5270,2,4,3,1,0,1,2,0,6,2,4,1
5271,0,4,4,0,0,0,1,0,1,1,4,3
5272,0,4,4,0,0,0,1,0,1,1,4,3
5273,0,0,0,0,1,4,1,1,5,1,0,6
5274,0,0,0,0,1,4,1,1,5,1,0,6
5275,0,0,0,0,1,4,1,1,5,1,0,6
5276,0,0,0,0,1,4,1,1,5,1,0,6
5277,0,0,0,0,1,4,1,1,5,1,0,6
5278,1,0,5,2,1,6,0,1,3,0,0,0
5279,1,0,5,2,1,6,0,1,3,0,0,0
5280,1,0,5,2,1,6,0,1,3,0,0,0
5281,1,2,1,2,4,2,0,2,2,0,2,5
5282,0,0,0,0,1,0,1,1,1,1,0,3
5283,0,4,0,0,0,4,1,0,5,1,4,6
5284,0,4,3,0,0,4,1,0,5,1,4,6
5285,0,4,3,0,0,1,1,0,6,1,4,1
5286,0,4,3,0,0,1,1,0,6,1,4,1
5287,0,4,4,0,0,0,1,0,1,1,4,3
5288,0,4,4,0,0,0,1,0,1,1,4,3
5289,0,4,3,0,0,1,1,0,6,1,4,1
5290,0,4,3,0,0,1,1,0,6,1,4,1
5291,0,4,3,0,0,1,1,0,6,1,4,1
5292,0,0,0,0,1,4,1,1,5,1,0,6
5293,0,0,5,0,1,6,1,1,3,1,0,0
5294,0,4,4,0,1,0,1,1,1,1,0,3
5295,0,4,4,0,0,0,1,0,1,1,4,3
5296,0,0,4,0,1,0,1,1,1,1,0,3
5297,0,4,4,0,1,0,1,1,1,1,0,3
5298,0,4,4,0,0,0,1,0,1,1,4,3
5299,0,4,4,0,0,0,1,0,1,1,4,3
5300,0,4,4,0,0,0,1,0,1,1,4,3
5301,0,4,4,0,0,0,1,0,1,1,4,3
5302,0,4,4,0,0,0,1,0,1,1,4,3
5303,2,4,4,0,0,0,1,0,1,1,4,3
5304,2,1,2,1,3,1,2,4,6,2,3,1
5305,2,1,2,1,3,3,2,4,4,2,3,4
5306,2,1,3,1,3,1,2,4,6,2,3,1
5307,1,0,5,2,1,4,0,1,5,0,0,6
5308,1,3,5,2,2,6,0,3,3,0,1,0
