Pixel,K_3_0,K_5_0,K_7_0,K_3_25,K_5_25,K_7_25,K_3_50,K_5_50,K_7_50,K_3_100,K_5_100,K_7_100
30639,0,3,6,1,4,0,0,0,0,0,0,0
30640,0,3,1,1,4,0,0,0,0,0,0,0
30641,0,3,1,1,4,0,0,0,0,0,0,0
30642,0,3,1,1,4,6,0,0,6,0,0,6
30643,0,3,1,1,4,6,0,0,6,0,0,6
30644,0,3,1,1,4,0,0,0,0,0,0,0
30645,0,3,6,1,4,0,0,0,0,0,0,0
30646,0,3,1,1,4,0,0,0,0,0,0,0
30647,0,3,1,1,4,0,0,0,0,0,0,0
30648,0,3,1,1,4,0,0,0,6,0,0,6
30649,0,2,6,1,0,3,0,2,4,0,2,4
30650,2,2,2,2,0,3,2,2,4,2,2,4
30651,2,4,2,2,0,3,2,2,4,2,2,4
30652,2,2,2,2,0,3,2,2,4,2,2,4
30653,2,2,2,2,0,3,2,2,4,2,2,4
30654,0,2,6,1,4,0,0,0,0,0,0,0
30655,0,3,1,1,4,0,0,0,0,0,0,0
30656,0,2,6,1,4,0,0,0,0,0,0,0
30657,0,2,6,1,0,0,0,0,0,0,0,0
30658,2,2,6,2,0,3,0,2,4,0,2,4
30659,2,4,0,2,3,5,2,4,1,2,4,1
30660,1,0,4,0,1,1,1,1,2,1,1,2
30661,1,0,0,0,1,1,1,1,2,1,1,2
30662,0,3,1,1,4,6,0,0,6,0,0,6
30663,0,2,6,1,0,3,0,2,4,0,2,4
30664,2,4,2,2,3,5,2,4,1,2,4,1
30665,2,1,3,2,2,2,2,3,3,2,3,3
30666,0,1,3,2,2,2,0,3,3,0,3,3
30667,2,1,3,2,2,2,2,3,3,2,3,3
30668,2,1,3,2,2,2,2,3,3,2,3,3
30669,2,1,2,2,2,2,2,3,3,2,3,3
30670,2,4,2,2,2,2,2,3,3,2,3,3
30671,2,1,3,2,2,2,2,3,3,2,3,3
30672,2,1,3,2,2,2,0,3,3,0,3,3
30673,2,1,3,2,2,2,2,3,3,2,3,3
30674,2,1,2,2,2,2,2,3,3,2,3,3
30675,2,1,2,2,2,2,2,3,3,2,3,3
30676,2,1,3,2,2,2,2,3,3,2,3,3
30677,2,1,3,2,2,2,2,3,3,2,3,3
30678,2,4,2,2,3,5,2,4,1,2,4,1
30679,2,1,3,2,2,2,2,3,3,2,3,3
30680,2,1,3,2,2,2,2,3,3,2,3,3
30681,2,1,3,2,2,2,2,3,3,2,3,3
30682,2,1,3,2,2,2,2,3,3,2,3,3
30683,2,1,3,2,2,2,2,3,3,2,3,3
30684,2,1,3,2,2,2,0,3,3,0,3,3
30685,2,1,3,2,2,2,0,3,3,0,3,3
30686,2,1,3,2,2,2,2,3,3,2,3,3
30687,2,1,3,2,2,2,2,3,3,2,3,3
30688,2,1,3,2,2,2,2,3,3,2,3,3
30689,0,1,3,2,2,2,0,3,3,0,3,3
30690,2,1,3,2,2,2,2,3,3,2,3,3
30691,2,1,3,2,2,2,2,3,3,2,3,3
30692,2,1,3,2,2,2,2,3,3,2,3,3
30693,2,1,3,2,2,2,2,3,3,2,3,3
30694,2,4,2,2,2,2,2,3,3,2,3,3
30695,2,4,0,2,3,5,2,4,1,2,4,1
30696,2,1,2,2,2,2,2,3,3,2,3,3
30697,2,1,3,2,2,2,2,3,3,2,3,3
30698,0,1,3,2,2,2,0,3,3,0,3,3
30699,0,1,3,1,2,2,0,3,3,0,3,3
30700,0,1,3,2,2,2,0,3,3,0,3,3
30701,2,1,2,2,2,2,2,3,3,2,3,3
30702,2,4,0,2,3,5,2,4,1,2,4,1
30703,2,4,2,2,3,5,2,4,1,2,4,1
30704,1,4,0,0,3,5,1,4,1,1,4,1
30705,1,4,0,0,3,5,1,4,1,1,4,1
30706,2,4,2,2,3,5,2,4,1,2,4,1
30707,2,4,2,2,3,3,2,4,4,2,4,4
30708,2,4,2,2,3,5,2,4,1,2,4,1
30709,1,4,0,0,3,5,1,4,1,1,4,1
30710,1,4,0,0,3,5,1,4,1,1,4,1
30711,1,0,0,0,3,5,1,4,1,1,4,1
30712,1,0,4,0,1,1,1,1,2,1,1,2
30713,2,4,0,0,3,5,1,4,1,1,4,1
30714,2,4,2,2,3,5,2,4,1,2,4,1
30715,2,2,2,2,0,3,2,2,4,2,2,4
30716,2,2,2,2,0,3,2,2,4,2,2,4
30717,2,2,2,2,0,3,2,2,4,2,2,4
30718,2,4,2,2,0,3,2,2,4,2,2,4
30719,2,2,2,2,0,3,2,2,4,2,2,4
30720,2,2,6,1,0,3,0,2,4,0,2,4
30721,2,2,6,1,0,3,0,2,4,0,2,4
30722,0,2,6,1,0,3,0,2,4,0,2,4
30723,0,2,6,1,0,0,0,2,4,0,2,4
30724,0,3,6,1,4,0,0,0,0,0,0,0
30725,0,3,1,1,4,6,0,0,6,0,0,6
30726,0,2,6,1,0,0,0,2,0,0,2,0
30727,0,3,1,1,4,6,0,0,6,0,0,6
30728,0,3,1,1,4,6,0,0,6,0,0,6
30729,0,3,6,1,4,6,0,0,6,0,0,6
30730,2,2,6,2,0,3,2,2,4,2,2,4
30731,2,2,6,2,0,3,2,2,4,2,2,4
30732,0,3,1,1,4,6,0,0,6,0,0,6
30733,0,3,1,1,4,0,0,0,0,0,0,0
30734,0,3,1,1,4,6,0,0,0,0,0,0
30735,0,3,1,1,4,0,0,0,0,0,0,0
30736,0,2,6,1,0,0,0,2,0,0,2,0
30737,0,3,1,1,4,0,0,0,0,0,0,0
30738,0,3,1,1,4,0,0,0,0,0,0,0
30739,0,3,1,1,4,0,0,0,0,0,0,0
30740,0,3,1,1,4,0,0,0,0,0,0,0
30741,2,2,6,1,0,0,0,2,0,0,2,0
30742,2,2,2,2,0,3,2,2,4,2,2,4
30743,2,4,0,2,3,5,2,4,1,2,4,1
30744,1,0,4,0,1,1,1,1,2,1,1,2
30745,1,0,4,0,1,1,1,1,2,1,1,2
30746,2,4,2,2,3,5,2,4,1,2,4,1
30747,0,3,6,1,4,0,0,0,6,0,0,6
30748,0,2,6,2,0,3,0,2,4,0,2,4
30749,2,2,2,2,0,3,2,2,4,2,2,4
30750,2,2,6,2,0,3,2,2,4,2,2,4
30751,2,2,6,2,0,3,2,2,4,2,2,4
30752,0,2,6,1,0,3,0,2,4,0,2,4
30753,0,2,6,1,0,3,0,2,4,0,2,4
30754,0,2,6,1,0,0,0,2,0,0,2,0
30755,0,3,1,1,4,6,0,0,6,0,0,6
30756,0,3,1,1,4,6,0,0,6,0,0,6
30757,0,3,1,1,4,6,0,0,6,0,0,6
30758,0,3,1,1,4,6,0,0,6,0,0,6
30759,0,3,1,1,4,6,0,0,6,0,0,6
30760,0,3,1,1,4,6,0,0,6,0,0,6
30761,0,3,1,1,4,6,0,0,6,0,0,6
30762,0,3,1,1,4,6,0,0,6,0,0,6
30763,0,3,1,1,4,6,0,0,6,0,0,6
30764,0,3,1,1,4,6,0,0,6,0,0,6
30765,0,2,6,1,0,0,0,2,6,0,2,6
30766,0,2,6,1,0,3,0,2,4,0,2,4
30767,0,2,6,1,0,3,0,2,4,0,2,4
30768,0,2,6,1,0,3,0,2,4,0,2,4
30769,0,2,6,2,0,3,2,2,4,2,2,4
30770,0,2,6,1,0,3,0,2,6,0,2,6
30771,0,3,1,1,4,6,0,0,6,0,0,6
30772,0,3,1,1,4,6,0,0,6,0,0,6
30773,0,3,1,1,4,6,0,0,6,0,0,6
30774,0,3,1,1,4,6,0,0,6,0,0,6
30775,0,3,1,1,4,6,0,0,6,0,0,6
30776,0,3,1,1,4,0,0,0,0,0,0,0
30777,0,3,6,1,4,0,0,0,0,0,0,0
30778,0,3,1,1,4,6,0,0,6,0,0,6
30779,0,3,1,1,4,6,0,0,6,0,0,6
30780,0,3,1,1,4,6,0,0,6,0,0,6
30781,0,3,1,1,4,6,0,0,6,0,0,6
30782,0,3,1,1,4,6,0,0,6,0,0,6
30783,0,3,1,1,4,6,0,0,6,0,0,6
30784,0,3,1,1,4,6,0,0,6,0,0,6
30785,0,3,1,1,4,6,0,0,6,0,0,6
30786,0,3,1,1,4,6,0,0,6,0,0,6
30787,0,3,6,1,0,0,0,2,4,0,2,4
30788,2,4,0,2,3,5,2,4,1,2,4,1
30789,1,4,0,2,3,5,2,4,1,2,4,1
30790,1,4,0,0,3,5,2,4,1,2,4,1
30791,2,4,2,2,3,3,2,4,4,2,4,4
30792,2,2,2,2,0,3,2,2,4,2,2,4
30793,2,4,2,2,3,3,2,4,1,2,4,1
30794,2,4,2,2,3,5,2,4,1,2,4,1
30795,2,4,0,2,3,5,2,4,1,2,4,1
30796,2,4,2,2,3,5,2,4,1,2,4,1
30797,1,4,0,2,3,5,2,4,1,2,4,1
30798,1,4,0,0,3,5,1,4,1,1,4,1
30799,1,4,0,0,3,5,1,4,1,1,4,1
30800,1,4,0,0,3,5,1,4,1,1,4,1
30801,1,4,0,0,3,5,1,4,1,1,4,1
30802,1,4,0,0,3,5,1,4,1,1,4,1
30803,1,0,0,0,3,5,1,4,1,1,4,1
30804,1,0,0,0,3,5,1,4,1,1,4,1
30805,1,0,4,0,1,1,1,1,2,1,1,2
30806,1,0,4,0,1,1,1,1,2,1,1,2
30807,1,0,4,0,1,1,1,1,2,1,1,2
30808,1,0,0,0,1,5,1,4,1,1,4,1
30809,1,4,0,0,3,5,1,4,1,1,4,1
30810,2,4,0,2,3,5,2,4,1,2,4,1
30811,2,4,2,2,3,5,2,4,1,2,4,1
30812,2,4,2,2,3,3,2,4,4,2,4,4
30813,2,4,2,2,3,3,2,4,4,2,4,4
30814,2,4,2,2,3,3,2,4,4,2,4,4
30815,2,4,0,2,3,5,2,4,1,2,4,1
30816,2,4,2,2,3,5,2,4,1,2,4,1
30817,2,2,2,2,0,3,2,2,4,2,2,4
30818,0,3,6,1,4,0,0,0,0,0,0,0
30819,0,2,6,1,4,0,0,0,0,0,0,0
30820,0,3,6,1,4,0,0,0,0,0,0,0
30821,0,3,6,1,4,0,0,0,0,0,0,0
30822,0,3,6,1,4,0,0,0,0,0,0,0
30823,0,3,6,1,4,0,0,0,0,0,0,0
30824,0,2,6,1,4,0,0,0,0,0,0,0
30825,2,2,2,2,0,3,2,2,4,2,2,4
30826,2,4,0,2,3,5,2,4,1,2,4,1
30827,2,2,2,2,0,3,2,2,4,2,2,4
30828,2,2,2,2,0,3,2,2,4,2,2,4
30829,0,3,1,1,4,6,0,0,6,0,0,6
30830,0,3,1,1,4,6,0,0,6,0,0,6
30831,0,2,6,1,0,0,0,2,0,0,2,0
30832,2,2,6,1,0,0,0,2,0,0,2,0
30833,2,2,6,1,0,3,0,2,4,0,2,4
30834,2,2,6,1,0,3,0,2,4,0,2,4
30835,2,2,6,1,0,3,0,2,4,0,2,4
30836,2,2,2,2,0,3,2,2,4,2,2,4
30837,2,2,2,2,0,3,2,2,4,2,2,4
30838,2,2,6,2,0,3,2,2,4,2,2,4
30839,2,4,2,2,3,5,2,4,4,2,4,4
30840,2,2,2,2,0,3,2,2,4,2,2,4
30841,0,3,6,1,4,0,0,0,0,0,0,0
30842,0,3,6,1,4,0,0,0,0,0,0,0
30843,0,3,1,1,4,0,0,0,0,0,0,0
30844,0,3,1,1,4,6,0,0,6,0,0,6
30845,0,3,1,1,4,6,0,0,6,0,0,6
30846,0,3,1,1,4,0,0,0,0,0,0,0
30847,0,3,1,1,4,0,0,0,0,0,0,0
30848,0,3,6,1,4,0,0,0,0,0,0,0
30849,0,3,1,1,4,0,0,0,0,0,0,0
30850,0,3,1,1,4,0,0,0,0,0,0,0
30851,0,3,1,1,4,0,0,0,0,0,0,0
30852,0,2,6,1,0,0,0,2,4,0,2,4
30853,0,2,6,1,0,3,0,2,4,0,2,4
30854,2,4,2,2,0,3,2,2,4,2,2,4
30855,2,2,2,2,0,3,2,2,4,2,2,4
30856,2,2,6,1,0,3,0,2,4,0,2,4
30857,2,2,2,2,0,3,2,2,4,2,2,4
30858,2,4,2,2,0,3,2,2,4,2,2,4
30859,0,3,6,1,4,0,0,0,0,0,0,0
30860,0,3,6,1,4,0,0,0,0,0,0,0
30861,2,2,6,1,0,0,0,2,0,0,2,0
30862,1,4,0,0,3,5,1,4,1,1,4,1
30863,1,0,0,0,1,1,1,4,2,1,4,2
30864,1,4,0,0,3,5,1,4,1,1,4,1
30865,2,4,0,2,3,5,2,4,1,2,4,1
30866,1,4,0,0,3,5,1,4,1,1,4,1
30867,1,0,4,0,1,1,1,1,2,1,1,2
30868,2,4,0,2,3,5,2,4,1,2,4,1
30869,2,4,2,2,2,2,2,3,3,2,3,3
30870,2,4,0,2,3,5,2,4,1,2,4,1
30871,2,4,0,2,3,5,2,4,1,2,4,1
30872,1,4,0,2,3,5,2,4,1,2,4,1
30873,2,4,0,2,3,5,2,4,1,2,4,1
30874,2,4,2,2,3,2,2,4,1,2,4,1
30875,2,4,2,2,2,2,2,3,3,2,3,3
30876,2,4,2,2,2,2,2,3,3,2,3,3
30877,2,4,2,2,2,2,2,3,3,2,3,3
30878,2,1,3,2,2,2,2,3,3,2,3,3
30879,2,1,3,2,2,2,2,3,3,2,3,3
30880,2,1,3,2,2,2,2,3,3,2,3,3
30881,2,1,2,2,2,2,2,3,3,2,3,3
30882,2,4,0,2,3,5,2,4,1,2,4,1
30883,2,1,3,2,2,2,2,3,3,2,3,3
30884,2,1,2,2,2,2,2,3,3,2,3,3
30885,2,1,3,2,2,2,2,3,3,2,3,3
30886,0,1,3,2,2,2,0,3,3,0,3,3
30887,0,1,3,1,2,2,0,3,3,0,3,3
30888,2,1,3,2,2,2,0,3,3,0,3,3
30889,2,1,3,2,2,2,2,3,3,2,3,3
30890,2,1,3,2,2,2,2,3,3,2,3,3
30891,2,1,3,2,2,2,2,3,3,2,3,3
30892,2,1,3,2,2,2,2,3,3,2,3,3
30893,2,1,3,2,2,2,2,3,3,2,3,3
30894,2,1,3,2,2,2,2,3,3,2,3,3
30895,2,1,3,2,2,2,2,3,3,2,3,3
30896,2,1,3,2,2,2,2,3,3,2,3,3
30897,2,4,2,2,3,2,2,3,3,2,3,3
30898,2,4,2,2,2,2,2,3,3,2,3,3
30899,2,1,3,2,2,2,2,3,3,2,3,3
30900,2,1,3,2,2,2,2,3,3,2,3,3
30901,0,1,3,2,2,2,0,3,3,0,3,3
30902,0,1,3,1,2,2,0,3,3,0,3,3
30903,0,1,3,1,2,2,0,3,3,0,3,3
30904,0,1,3,2,2,2,0,3,3,0,3,3
30905,0,1,3,1,2,2,0,3,3,0,3,3
30906,2,2,2,2,0,3,2,2,4,2,2,4
30907,1,4,0,2,3,5,2,4,1,2,4,1
30908,1,0,0,0,1,1,1,1,2,1,1,2
30909,1,0,4,0,1,1,1,1,2,1,1,2
30910,1,0,4,0,1,1,1,1,2,1,1,2
30911,1,0,0,0,1,1,1,1,2,1,1,2
30912,1,0,4,0,1,1,1,1,2,1,1,2
30913,1,0,4,0,1,1,1,1,2,1,1,2
30914,1,0,4,0,1,1,1,1,2,1,1,2
30915,1,4,0,0,3,5,1,4,1,1,4,1
30916,2,4,0,2,3,5,2,4,1,2,4,1
30917,2,4,2,2,0,3,2,2,4,2,2,4
30918,2,2,2,2,0,3,2,2,4,2,2,4
30919,2,2,2,2,0,3,2,2,4,2,2,4
30920,2,2,2,2,0,3,2,2,4,2,2,4
30921,2,2,6,1,0,3,0,2,4,0,2,4
30922,2,2,6,1,0,3,0,2,4,0,2,4
30923,2,2,6,1,0,3,0,2,4,0,2,4
30924,2,2,2,2,0,3,2,2,4,2,2,4
30925,2,2,2,2,0,3,2,2,4,2,2,4
30926,2,4,2,2,0,3,2,2,4,2,2,4
30927,2,2,6,1,0,3,0,2,4,0,2,4
30928,0,3,1,1,4,6,0,0,6,0,0,6
30929,0,3,1,1,4,6,0,0,6,0,0,6
30930,0,2,6,1,0,0,0,2,4,0,2,4
30931,2,2,2,2,0,3,2,2,4,2,2,4
30932,2,2,2,2,0,3,2,2,4,2,2,4
30933,2,2,2,2,0,3,2,2,4,2,2,4
30934,2,2,2,2,0,3,2,2,4,2,2,4
30935,2,2,6,2,0,3,2,2,4,2,2,4
30936,0,2,6,1,0,3,0,2,4,0,2,4
30937,0,3,1,1,4,0,0,0,0,0,0,0
30938,0,2,6,1,0,0,0,2,0,0,2,0
30939,2,2,2,2,0,3,2,2,4,2,2,4
30940,0,2,6,2,0,3,2,2,4,2,2,4
30941,2,2,6,1,0,3,0,2,4,0,2,4
30942,2,4,2,2,3,3,2,2,4,2,2,4
30943,1,0,0,0,3,5,1,4,1,1,4,1
30944,2,4,2,2,3,3,2,2,4,2,2,4
30945,2,1,3,2,0,3,2,2,4,2,2,4
30946,2,1,3,2,0,3,2,2,4,2,2,4
30947,2,4,2,2,3,3,2,4,4,2,4,4
30948,2,2,6,2,0,3,2,2,4,2,2,4
30949,0,3,1,1,4,6,0,0,6,0,0,6
30950,0,3,1,1,4,6,0,0,6,0,0,6
30951,2,2,2,2,0,3,2,2,4,2,2,4
30952,0,2,6,1,0,3,0,2,4,0,2,4
30953,0,3,1,1,4,6,0,0,6,0,0,6
30954,0,2,6,1,0,0,0,2,0,0,2,0
30955,2,2,2,2,0,3,2,2,4,2,2,4
30956,2,2,6,1,0,3,0,2,4,0,2,4
30957,0,3,1,1,4,6,0,0,6,0,0,6
30958,0,3,1,1,4,6,0,0,6,0,0,6
30959,0,3,1,1,4,0,0,0,0,0,0,0
30960,0,2,6,1,0,0,0,2,0,0,2,0
30961,0,3,1,1,4,0,0,0,0,0,0,0
30962,0,3,1,1,4,6,0,0,6,0,0,6
30963,0,3,1,1,4,6,0,0,6,0,0,6
30964,0,3,1,1,4,6,0,0,6,0,0,6
30965,0,3,1,1,4,6,0,0,6,0,0,6
30966,2,2,2,2,0,3,2,2,4,2,2,4
30967,2,4,0,2,3,5,2,4,1,2,4,1
30968,2,4,0,2,3,5,2,4,1,2,4,1
30969,2,4,2,2,3,3,2,4,1,2,4,1
30970,2,4,2,2,3,3,2,4,1,2,4,1
30971,2,2,2,2,0,3,2,2,4,2,2,4
30972,0,2,6,1,0,3,0,2,4,0,2,4
30973,0,3,1,1,4,6,0,0,6,0,0,6
30974,0,3,1,1,4,6,0,0,6,0,0,6
30975,0,3,1,1,4,6,0,0,6,0,0,6
30976,0,3,1,1,4,6,0,0,6,0,0,6
30977,0,3,1,1,4,6,0,0,6,0,0,6
30978,0,3,1,1,4,6,0,0,6,0,0,6
30979,0,2,6,1,0,0,0,2,4,0,2,4
30980,0,3,1,1,4,6,0,0,6,0,0,6
30981,0,3,1,1,4,6,0,0,6,0,0,6
30982,0,3,1,1,4,6,0,0,6,0,0,6
30983,0,3,1,1,4,6,0,0,6,0,0,6
30984,0,3,1,1,4,6,0,0,6,0,0,6
30985,0,3,1,1,4,6,0,0,6,0,0,6
30986,0,3,6,1,4,6,0,0,6,0,0,6
30987,0,3,6,1,4,6,0,0,6,0,0,6
30988,0,2,6,1,0,3,0,2,4,0,2,4
30989,1,4,0,0,3,5,1,4,1,1,4,1
30990,1,4,0,0,3,5,1,4,1,1,4,1
30991,1,4,0,0,3,5,2,4,1,2,4,1
30992,2,4,2,2,3,3,2,4,4,2,4,4
30993,2,4,2,2,3,3,2,4,4,2,4,4
30994,1,4,0,2,3,5,2,4,1,2,4,1
30995,2,4,0,2,3,5,2,4,1,2,4,1
30996,2,4,0,2,3,5,2,4,1,2,4,1
30997,2,4,0,2,3,5,2,4,1,2,4,1
30998,1,4,0,0,3,5,1,4,1,1,4,1
30999,1,0,0,0,3,5,1,4,1,1,4,1
31000,1,4,0,0,3,5,1,4,1,1,4,1
31001,1,0,0,0,3,5,1,4,1,1,4,1
31002,1,0,4,0,1,1,1,1,2,1,1,2
31003,1,0,4,0,1,1,1,1,2,1,1,2
31004,1,0,0,0,3,5,1,4,1,1,4,1
31005,2,4,0,2,3,5,2,4,1,2,4,1
31006,2,4,0,2,3,5,2,4,1,2,4,1
31007,1,4,0,2,3,5,2,4,1,2,4,1
31008,1,4,0,0,3,5,1,4,1,1,4,1
31009,1,4,0,0,3,5,1,4,1,1,4,1
31010,1,4,0,0,3,5,1,4,1,1,4,1
31011,1,4,0,0,3,5,1,4,1,1,4,1
31012,2,4,0,2,3,5,2,4,1,2,4,1
31013,2,2,2,2,0,3,2,2,4,2,2,4
31014,2,2,2,2,0,3,2,2,4,2,2,4
31015,2,2,6,2,0,3,2,2,4,2,2,4
31016,2,4,2,2,0,3,2,2,4,2,2,4
31017,2,4,0,2,3,5,2,4,1,2,4,1
31018,2,2,2,2,0,3,2,2,4,2,2,4
31019,0,2,6,1,4,0,0,0,0,0,0,0
31020,0,3,6,1,4,0,0,0,0,0,0,0
31021,0,3,6,1,4,0,0,0,0,0,0,0
31022,0,3,6,1,4,0,0,0,0,0,0,0
31023,0,3,6,1,4,0,0,0,0,0,0,0
31024,0,3,6,1,4,0,0,0,0,0,0,0
31025,2,4,2,2,0,3,2,2,4,2,2,4
31026,2,4,2,2,3,3,2,4,4,2,4,4
31027,2,2,2,2,0,3,2,2,4,2,2,4
31028,2,4,2,2,0,3,2,2,4,2,2,4
31029,2,4,2,2,3,3,2,4,4,2,4,4
31030,0,3,6,1,4,0,0,0,0,0,0,0
31031,0,3,1,1,4,0,0,0,0,0,0,0
31032,0,2,6,1,4,0,0,0,0,0,0,0
31033,0,2,6,1,0,0,0,2,0,0,2,0
31034,0,2,6,1,0,0,0,2,0,0,2,0
31035,0,2,6,1,0,0,0,2,0,0,2,0
31036,0,2,6,1,4,0,0,0,0,0,0,0
31037,0,2,6,1,0,0,0,2,0,0,2,0
31038,2,2,6,1,0,0,0,2,0,0,2,0
31039,0,2,6,1,0,0,0,2,0,0,2,0
31040,2,2,2,2,0,3,2,2,4,2,2,4
31041,2,4,2,2,3,5,2,4,1,2,4,1
31042,0,2,6,1,0,0,0,2,0,0,2,0
31043,0,3,1,1,4,0,0,0,0,0,0,0
31044,0,3,1,1,4,6,0,0,6,0,0,6
31045,0,3,1,1,4,6,0,0,6,0,0,6
31046,0,3,1,1,4,0,0,0,0,0,0,0
31047,0,3,1,1,4,0,0,0,0,0,0,0
31048,0,3,6,1,4,0,0,0,0,0,0,0
31049,0,3,6,1,4,0,0,0,0,0,0,0
31050,0,3,1,1,4,0,0,0,0,0,0,0
31051,0,3,1,1,4,0,0,0,0,0,0,0
31052,0,3,1,1,4,0,0,0,0,0,0,0
31053,0,2,6,1,0,0,0,2,0,0,2,0
31054,0,2,6,1,0,3,0,2,4,0,2,4
31055,0,2,6,1,0,0,0,2,0,0,2,0
31056,2,2,2,2,0,3,2,2,4,2,2,4
31057,2,2,2,2,0,3,2,2,4,2,2,4
31058,2,2,6,1,0,3,0,2,4,0,2,4
31059,2,2,2,2,0,3,2,2,4,2,2,4
31060,2,2,2,2,0,3,2,2,4,2,2,4
31061,0,3,6,1,4,0,0,0,0,0,0,0
31062,0,3,1,1,4,0,0,0,0,0,0,0
31063,0,3,1,1,4,0,0,0,0,0,0,0
31064,0,2,6,1,0,3,0,2,4,0,2,4
31065,2,2,2,2,0,3,2,2,4,2,2,4
31066,2,4,2,2,3,5,2,4,1,2,4,1
31067,1,4,0,2,3,5,2,4,1,2,4,1
31068,1,0,4,0,1,1,1,1,2,1,1,2
31069,1,0,4,0,1,1,1,1,2,1,1,2
31070,1,0,0,0,1,5,1,4,2,1,4,2
31071,2,4,0,2,3,5,2,4,1,2,4,1
31072,2,4,2,2,3,2,2,4,3,2,4,3
31073,2,1,2,2,2,2,2,3,3,2,3,3
31074,2,1,3,2,2,2,2,3,3,2,3,3
31075,2,1,3,2,2,2,2,3,3,2,3,3
31076,2,1,3,2,2,2,2,3,3,2,3,3
31077,2,4,2,2,2,2,2,4,3,2,4,3
31078,2,4,2,2,3,5,2,4,1,2,4,1
31079,2,4,2,2,2,2,2,4,3,2,4,3
31080,2,1,3,2,2,2,2,3,3,2,3,3
31081,2,1,3,2,2,2,2,3,3,2,3,3
31082,2,4,2,2,3,5,2,4,1,2,4,1
31083,1,4,0,0,3,5,1,4,1,1,4,1
31084,2,4,2,2,2,2,2,4,1,2,4,1
31085,2,1,3,2,2,2,2,3,3,2,3,3
31086,0,1,3,2,2,2,0,3,3,0,3,3
31087,0,1,3,1,2,2,0,3,3,0,3,3
31088,2,1,3,2,2,2,2,3,3,2,3,3
31089,2,1,3,2,2,2,2,3,3,2,3,3
31090,2,1,3,2,2,2,2,3,3,2,3,3
31091,2,1,3,2,2,2,2,3,3,2,3,3
31092,2,1,3,2,2,2,2,3,3,2,3,3
31093,0,1,3,2,2,2,0,3,3,0,3,3
31094,2,1,3,2,2,2,2,3,3,2,3,3
31095,2,1,3,2,2,2,2,3,3,2,3,3
31096,2,1,3,2,2,2,2,3,3,2,3,3
31097,2,1,3,2,2,2,2,3,3,2,3,3
31098,2,1,3,2,2,2,2,3,3,2,3,3
31099,2,1,3,2,2,2,2,3,3,2,3,3
31100,2,1,3,2,2,2,2,3,3,2,3,3
31101,0,1,3,2,2,2,0,3,3,0,3,3
31102,2,1,3,2,2,2,2,3,3,2,3,3
31103,2,1,3,2,2,2,2,3,3,2,3,3
31104,2,1,3,2,2,2,2,3,3,2,3,3
31105,0,1,3,2,2,2,0,3,3,0,3,3
31106,0,1,3,1,2,2,0,3,3,0,3,3
31107,2,2,2,2,0,3,2,2,4,2,2,4
31108,2,4,0,2,3,5,2,4,1,2,4,1
31109,2,4,0,0,3,5,2,4,1,2,4,1
31110,1,0,4,0,1,1,1,1,2,1,1,2
31111,1,0,0,0,1,1,1,1,2,1,1,2
31112,1,0,0,0,3,5,1,4,1,1,4,1
31113,1,0,4,0,1,1,1,1,2,1,1,2
31114,1,0,4,0,1,1,1,1,2,1,1,2
31115,1,0,4,0,1,1,1,1,2,1,1,2
31116,1,4,0,0,3,5,1,4,1,1,4,1
31117,1,4,0,0,3,5,1,4,1,1,4,1
31118,1,4,0,0,3,5,2,4,1,2,4,1
31119,2,4,2,2,3,5,2,4,1,2,4,1
31120,2,2,2,2,0,3,2,2,4,2,2,4
31121,2,2,2,2,0,3,2,2,4,2,2,4
31122,0,3,6,1,0,0,0,2,0,0,2,0
31123,0,2,6,2,0,3,0,2,4,0,2,4
31124,2,2,6,2,0,3,2,2,4,2,2,4
31125,2,2,6,2,0,3,2,2,4,2,2,4
31126,2,2,2,2,0,3,2,2,4,2,2,4
31127,2,4,2,2,0,3,2,2,4,2,2,4
31128,2,2,2,2,0,3,2,2,4,2,2,4
31129,2,2,6,1,0,3,0,2,4,0,2,4
31130,2,2,6,1,0,3,0,2,4,0,2,4
31131,0,2,6,1,0,0,0,2,0,0,2,0
31132,0,2,6,1,0,0,0,2,0,0,2,0
31133,0,2,6,1,0,0,0,2,0,0,2,0
31134,2,2,2,2,0,3,2,2,4,2,2,4
31135,2,2,2,2,0,3,2,2,4,2,2,4
31136,2,2,2,2,3,3,2,4,4,2,4,4
31137,2,2,2,2,0,3,2,2,4,2,2,4
31138,2,2,6,2,0,3,2,2,4,2,2,4
31139,2,2,6,2,0,3,2,2,4,2,2,4
31140,2,2,2,2,0,3,2,2,4,2,2,4
31141,2,2,2,2,0,3,2,2,4,2,2,4
31142,2,2,2,2,0,3,2,2,4,2,2,4
31143,1,0,4,0,1,1,1,1,2,1,1,2
31144,1,0,4,0,1,1,1,1,2,1,1,2
31145,2,4,0,2,3,5,2,4,1,2,4,1
31146,2,1,3,2,0,3,2,2,4,2,2,4
31147,2,1,3,2,0,3,2,2,4,2,2,4
31148,2,2,2,2,0,3,2,2,4,2,2,4
31149,0,2,6,2,0,3,0,2,4,0,2,4
31150,0,3,1,1,4,6,0,0,6,0,0,6
31151,0,3,1,1,4,0,0,0,0,0,0,0
31152,2,2,6,2,0,3,2,2,4,2,2,4
31153,2,2,6,2,0,3,2,2,4,2,2,4
