Pixel,K_3_0,K_5_0,K_7_0,K_3_25,K_5_25,K_7_25,K_3_50,K_5_50,K_7_50,K_3_100,K_5_100,K_7_100
11828,1,4,3,0,3,2,1,4,4,1,1,3
11829,1,4,2,2,3,2,1,4,4,1,1,3
11830,1,4,2,2,3,2,1,4,4,1,1,3
11831,1,4,2,0,3,2,1,4,4,1,1,3
11832,1,0,5,0,2,5,1,0,3,1,3,6
11833,1,0,5,0,2,5,1,0,3,1,3,6
11834,1,0,3,0,2,5,1,0,3,1,3,6
11835,1,0,5,0,2,5,1,0,3,1,3,6
11836,1,0,5,0,2,5,1,0,3,1,3,6
11837,1,0,5,0,2,5,1,0,3,1,3,6
11838,1,0,3,0,2,5,1,0,3,1,3,6
11839,1,0,3,0,0,5,1,0,3,1,3,6
11840,1,0,5,0,0,4,1,0,0,1,3,6
11841,1,0,5,0,0,4,1,0,0,1,3,6
11842,1,0,5,2,0,4,1,1,0,1,4,4
11843,1,3,3,0,0,4,1,1,0,1,4,4
11844,1,4,0,0,2,0,1,4,5,1,1,5
11845,1,4,0,0,2,0,1,4,5,1,1,3
11846,1,4,2,2,3,2,1,4,4,1,1,3
11847,1,4,3,2,3,2,1,4,4,1,1,3
11848,1,0,5,0,3,2,1,4,3,1,3,6
11849,1,0,5,0,2,5,1,0,3,1,3,6
11850,1,0,5,0,2,5,1,0,3,1,3,6
11851,1,0,3,0,0,5,1,0,3,1,3,6
11852,1,0,3,0,0,4,1,1,0,1,4,4
11853,1,3,3,2,0,4,1,4,0,1,4,4
11854,2,3,4,2,0,4,2,3,0,2,2,4
11855,1,3,2,2,0,4,2,1,0,2,4,4
11856,1,3,2,2,0,4,2,1,0,2,4,4
11857,2,2,4,2,4,6,2,3,2,2,2,2
11858,2,2,4,2,4,6,2,3,2,2,2,2
11859,2,3,4,2,4,6,2,3,2,2,2,2
11860,2,3,4,2,0,4,2,1,0,2,4,4
11861,1,3,3,0,2,5,1,0,3,1,3,6
11862,1,3,3,2,3,2,1,4,4,1,1,3
11863,1,4,2,2,3,2,1,4,4,1,1,3
11864,1,3,2,2,3,2,1,1,4,1,4,3
11865,1,3,3,2,0,4,1,1,0,1,4,4
11866,1,3,3,2,0,4,1,1,0,1,4,4
11867,1,3,3,2,0,4,1,1,0,1,4,4
11868,1,3,3,2,0,4,1,1,0,1,4,4
11869,1,3,3,2,0,4,1,1,0,1,4,4
11870,1,3,4,2,0,4,1,1,0,1,4,4
11871,1,3,3,2,0,4,1,1,0,1,4,4
11872,1,3,3,2,0,4,2,1,0,2,4,4
11873,2,3,4,2,4,6,2,3,2,2,2,2
11874,2,2,4,2,4,6,2,3,2,2,2,2
11875,2,2,4,2,4,6,2,3,2,2,2,2
11876,2,2,4,2,4,6,2,3,2,2,2,2
11877,2,2,4,2,4,6,2,3,2,2,2,2
11878,2,2,6,2,4,6,2,3,2,2,2,2
11879,2,2,6,2,4,6,2,3,2,2,2,2
11880,2,2,6,2,4,6,2,3,2,2,2,2
11881,2,2,6,2,4,6,2,3,2,2,2,2
11882,2,2,4,2,4,6,2,3,2,2,2,2
11883,2,2,4,2,4,6,2,3,0,2,2,4
11884,2,3,4,2,0,4,2,1,0,2,4,4
11885,2,3,4,2,0,4,2,1,0,2,4,4
11886,2,2,4,2,4,6,2,3,2,2,2,2
11887,2,2,4,2,4,6,2,3,2,2,2,2
11888,2,2,4,2,4,6,2,3,2,2,2,2
11889,2,2,4,2,4,6,2,3,2,2,2,2
11890,2,2,4,2,4,6,2,3,2,2,2,2
11891,2,2,4,2,4,6,2,3,2,2,2,2
11892,2,2,4,2,4,6,2,3,2,2,2,2
11893,2,3,4,2,0,4,2,1,0,2,4,4
11894,2,3,4,2,0,4,2,1,0,2,4,4
11895,2,2,4,2,4,6,2,3,2,2,2,2
11896,2,3,4,2,0,4,2,1,0,2,4,4
11897,2,3,4,2,0,4,2,1,0,2,4,4
11898,2,3,4,2,4,6,2,3,2,2,2,2
11899,2,3,4,2,0,4,2,1,0,2,4,4
11900,1,3,4,2,0,4,2,1,0,2,4,4
11901,2,3,4,2,4,6,2,3,2,2,2,2
11902,2,2,4,2,4,6,2,3,2,2,2,2
11903,2,2,4,2,4,6,2,3,2,2,2,2
11904,2,2,4,2,4,6,2,3,2,2,2,2
11905,2,2,4,2,4,6,2,3,2,2,2,2
11906,2,3,4,2,0,4,2,1,0,2,4,4
11907,1,0,5,0,2,5,1,0,3,1,3,6
11908,1,0,5,0,2,5,1,0,3,1,3,6
11909,1,3,4,2,0,4,2,1,0,2,4,4
11910,2,3,4,2,4,6,2,3,2,2,2,2
11911,1,3,4,2,0,4,1,1,0,1,4,4
11912,1,4,0,0,2,0,1,4,5,1,1,5
11913,1,3,4,2,0,4,1,1,0,1,4,4
11914,2,3,4,2,0,4,2,1,0,2,4,4
11915,2,2,4,2,4,6,2,3,2,2,2,2
11916,2,2,4,2,4,6,2,3,2,2,2,2
11917,2,2,4,2,4,6,2,3,2,2,2,2
11918,2,3,4,2,4,6,2,3,2,2,2,2
11919,1,3,4,2,0,4,2,1,0,2,4,4
11920,2,3,4,2,0,4,2,1,0,2,4,4
11921,2,3,4,2,0,4,2,3,0,2,2,4
11922,2,3,4,2,0,4,2,3,0,2,4,4
11923,2,3,4,2,0,4,2,3,0,2,2,4
11924,2,3,4,2,0,4,2,1,0,2,4,4
11925,2,3,4,2,0,4,2,1,0,2,4,4
11926,1,3,4,2,0,4,2,1,0,2,4,4
11927,1,3,4,2,0,4,2,1,0,2,4,4
11928,1,0,5,0,2,5,1,0,3,1,3,6
11929,1,0,5,0,2,5,1,0,3,1,3,6
11930,1,3,3,2,0,4,2,1,0,2,4,4
11931,2,3,4,2,4,6,2,3,2,2,2,2
11932,2,3,4,2,0,4,2,3,2,2,2,2
11933,1,3,3,2,0,4,1,1,0,1,4,4
11934,1,3,3,0,2,4,1,1,0,1,4,4
11935,1,0,3,0,2,5,1,0,3,1,3,6
11936,1,0,5,0,2,5,1,0,3,1,3,6
11937,1,0,5,0,2,5,1,0,3,1,3,6
11938,1,0,5,0,2,5,1,0,3,1,3,6
11939,1,0,5,0,2,5,1,0,3,1,3,6
11940,1,0,5,0,2,5,1,0,3,1,3,6
11941,1,0,5,0,2,5,1,0,3,1,3,6
11942,1,0,5,0,2,5,1,0,3,1,3,6
11943,1,0,5,0,2,5,1,0,3,1,3,6
11944,1,0,5,0,2,5,1,0,3,1,3,6
11945,1,0,5,0,2,5,1,0,3,1,3,6
11946,1,0,5,0,2,5,1,0,3,1,3,6
11947,1,0,5,0,2,5,1,0,3,1,3,6
11948,1,0,5,0,2,5,1,0,3,1,3,6
11949,1,0,5,0,2,5,1,0,3,1,3,6
11950,1,0,5,0,2,5,1,0,3,1,3,6
11951,1,0,5,0,2,5,1,0,3,1,3,6
11952,1,0,5,0,2,5,1,0,3,1,3,6
11953,1,3,3,2,0,4,2,1,0,2,4,4
11954,1,3,3,2,0,4,1,4,0,1,4,4
11955,1,0,5,0,2,5,1,0,3,1,3,6
11956,1,3,4,2,0,4,2,1,0,2,4,4
11957,2,3,4,2,0,4,2,1,0,2,4,4
11958,1,3,4,2,0,4,2,1,0,2,4,4
11959,1,4,2,2,3,2,1,4,4,1,1,3
11960,1,4,2,2,3,2,1,4,4,1,1,3
11961,1,4,2,2,3,2,1,4,4,1,1,3
11962,1,4,2,2,3,2,1,4,4,1,1,3
11963,1,4,2,2,3,2,1,4,4,1,1,3
11964,1,4,2,2,3,2,1,4,4,1,1,3
11965,1,4,2,2,3,2,1,4,4,1,1,3
11966,1,4,2,2,3,2,1,4,4,1,1,3
11967,1,4,2,2,3,2,1,4,4,1,1,3
11968,1,4,2,0,0,4,1,4,0,1,1,4
11969,1,4,2,0,2,0,1,4,4,1,1,5
11970,1,4,2,2,3,2,1,4,4,1,1,3
11971,1,3,4,2,0,4,1,1,0,1,4,4
11972,2,0,4,0,0,5,1,0,3,1,3,6
11973,1,0,5,0,2,5,1,0,3,1,3,6
11974,1,0,5,0,2,5,1,0,3,1,3,6
11975,1,4,2,2,3,2,1,4,4,1,1,3
11976,1,4,2,2,3,2,1,4,4,1,1,3
11977,1,4,2,2,3,2,1,4,4,1,1,3
11978,1,4,2,2,3,2,1,4,4,1,1,3
11979,1,4,2,2,3,2,1,4,4,1,1,3
11980,1,4,2,2,3,2,1,4,4,1,1,3
11981,1,4,2,2,3,2,1,4,4,1,1,3
11982,1,3,2,2,3,2,2,1,0,2,4,3
11983,1,3,3,2,3,2,2,1,0,1,4,4
11984,1,3,3,0,0,4,1,1,0,1,4,4
11985,1,0,5,0,2,5,1,0,3,1,3,6
11986,1,0,5,0,2,5,1,0,3,1,3,6
11987,1,0,5,0,2,5,1,0,3,1,3,6
11988,1,4,2,2,3,2,1,4,4,1,1,3
11989,1,4,2,0,3,2,1,4,4,1,1,3
11990,1,4,2,2,3,2,1,4,4,1,1,3
11991,1,3,3,0,2,5,1,0,3,1,3,6
11992,1,0,5,0,2,5,1,0,3,1,3,6
11993,1,0,5,0,2,5,1,0,3,1,3,6
11994,1,0,5,0,2,5,1,0,3,1,3,6
11995,1,0,5,0,2,5,1,0,3,1,3,6
11996,1,0,5,0,2,5,1,0,3,1,3,6
11997,1,0,5,0,2,5,1,0,3,1,3,6
11998,1,0,5,0,2,5,1,0,3,1,3,6
11999,1,0,5,0,2,5,1,0,3,1,3,6
12000,1,0,5,0,2,5,1,0,3,1,3,6
12001,1,0,5,0,2,5,1,0,3,1,3,6
12002,1,0,5,0,2,5,1,0,3,1,3,6
12003,1,4,3,0,3,2,1,4,0,1,4,4
12004,1,4,3,0,3,2,1,4,4,1,1,3
12005,1,0,3,0,3,2,1,4,4,1,1,3
12006,1,0,3,0,2,5,1,0,3,1,3,6
12007,1,0,5,0,2,5,1,0,3,1,3,6
12008,1,0,3,0,2,5,1,0,3,1,3,6
12009,1,0,3,0,0,4,1,1,0,1,4,4
12010,1,0,5,0,3,2,1,4,0,1,4,4
12011,1,0,5,0,3,2,1,4,4,1,4,4
12012,1,0,5,0,2,5,1,4,3,1,3,6
12013,1,0,5,0,2,5,1,0,3,1,3,6
12014,1,4,3,2,0,4,1,1,0,1,4,4
12015,2,3,4,2,0,4,2,1,0,2,4,4
12016,2,2,4,2,4,6,2,3,2,2,2,2
12017,2,2,4,2,4,6,2,3,2,2,2,2
12018,2,2,4,2,4,6,2,3,2,2,2,2
12019,1,0,5,0,2,5,1,0,3,1,3,6
12020,1,0,5,0,2,5,1,0,3,1,3,6
12021,1,4,2,2,3,2,1,4,4,1,1,3
12022,1,4,2,2,3,2,1,4,4,1,1,3
12023,1,3,2,2,3,2,1,1,4,1,4,3
12024,1,3,3,2,0,4,2,1,0,2,4,4
12025,1,3,3,2,0,4,1,1,0,1,4,4
12026,1,3,3,2,0,4,1,1,0,1,4,4
12027,1,3,3,2,0,4,1,1,0,1,4,4
12028,1,3,4,2,0,4,1,1,0,1,4,4
12029,1,3,4,2,0,4,1,1,0,1,4,4
12030,1,3,3,2,0,4,2,1,0,2,4,4
12031,1,3,3,2,0,4,2,1,0,2,4,4
12032,1,3,4,2,0,4,2,1,0,2,4,4
12033,2,2,4,2,4,6,2,3,2,2,2,2
12034,2,3,4,2,0,4,2,1,0,2,4,4
12035,2,3,4,2,0,4,2,1,0,2,4,4
12036,2,2,6,2,4,6,2,3,2,2,2,2
12037,2,2,6,2,4,6,2,3,2,2,2,2
12038,2,2,6,2,4,6,2,3,2,2,2,2
12039,2,2,6,2,4,6,2,3,2,2,2,2
12040,2,2,4,2,4,6,2,3,2,2,2,2
12041,2,2,4,2,4,6,2,3,2,2,2,2
12042,2,3,4,2,0,4,2,1,0,2,4,4
12043,2,3,4,2,0,4,2,1,0,2,4,4
12044,2,2,4,2,4,6,2,3,2,2,2,2
12045,2,2,4,2,4,6,2,3,2,2,2,2
12046,2,2,6,2,4,6,2,3,2,2,2,2
12047,2,2,4,2,4,6,2,3,2,2,2,2
12048,2,0,4,0,2,5,1,0,3,1,3,6
12049,2,0,4,0,2,5,1,0,3,1,3,6
12050,1,3,4,2,0,4,2,1,0,2,4,4
12051,2,3,4,2,0,4,2,1,0,2,4,4
12052,2,2,4,2,4,6,2,3,2,2,2,2
12053,2,2,4,2,4,6,2,3,2,2,2,2
12054,2,2,4,2,4,6,2,3,2,2,2,2
12055,2,3,4,2,0,4,2,1,0,2,4,4
12056,1,3,4,2,0,4,2,1,0,2,4,4
12057,1,3,4,2,0,4,2,1,0,2,4,4
12058,1,3,4,2,0,4,2,1,0,2,4,4
12059,1,3,3,0,0,4,1,1,0,1,4,4
12060,1,3,4,2,0,4,2,1,0,2,4,4
12061,2,2,4,2,4,6,2,3,2,2,2,2
12062,2,2,6,2,4,6,2,3,2,2,2,2
12063,2,2,4,2,4,6,2,3,2,2,2,2
12064,1,4,2,2,3,2,1,4,4,1,1,3
12065,1,4,2,2,3,2,1,4,4,1,1,3
12066,1,3,3,2,0,4,1,4,0,1,4,4
12067,1,0,5,0,2,5,1,0,3,1,3,6
12068,1,0,5,0,0,5,2,0,3,2,3,6
12069,2,3,4,2,0,4,2,1,0,2,4,4
12070,2,3,4,2,0,4,2,1,0,2,4,4
12071,1,3,3,2,0,4,2,1,0,1,4,4
12072,1,3,3,2,0,4,1,1,0,1,4,4
12073,1,3,4,2,0,4,1,1,0,1,4,4
12074,2,2,4,2,4,6,2,3,2,2,2,2
12075,2,2,4,2,4,6,2,3,2,2,2,2
12076,2,3,4,2,4,6,2,3,2,2,2,2
12077,2,3,4,2,0,4,2,3,0,2,2,4
12078,1,3,4,2,0,4,2,1,0,2,4,4
12079,1,3,4,2,0,4,2,1,0,2,4,4
12080,1,3,4,2,0,4,2,1,0,2,4,4
12081,1,3,4,2,0,4,2,1,0,2,4,4
12082,2,3,4,2,0,4,2,1,0,2,4,4
12083,1,3,4,2,0,4,2,1,0,2,4,4
12084,1,3,4,2,0,4,2,1,0,2,4,4
12085,1,3,4,2,0,4,2,1,0,2,4,4
12086,1,3,4,2,0,4,2,1,0,2,4,4
12087,1,0,5,0,2,5,1,0,3,1,3,6
12088,1,0,5,0,2,5,1,0,3,1,3,6
12089,1,0,5,0,2,5,1,0,3,1,3,6
12090,2,3,4,2,0,4,2,1,0,2,4,4
12091,2,2,4,2,4,6,2,3,2,2,2,2
12092,2,2,4,2,4,6,2,3,2,2,2,2
12093,1,3,5,0,2,5,1,0,3,1,3,4
12094,1,0,5,0,2,5,1,0,3,1,3,6
12095,1,0,5,0,2,5,1,0,3,1,3,6
12096,1,0,5,0,2,5,1,0,3,1,3,6
12097,1,0,5,0,2,5,1,0,3,1,3,6
12098,1,0,5,0,2,5,1,0,3,1,3,6
12099,1,0,5,0,2,5,1,0,3,1,3,6
12100,1,0,5,0,2,5,1,0,3,1,3,6
12101,1,0,5,0,2,5,1,0,3,1,3,6
12102,1,0,5,0,2,5,1,0,3,1,3,6
12103,1,0,5,0,2,5,1,0,3,1,3,6
12104,1,0,5,0,2,5,1,0,3,1,3,6
12105,1,0,5,0,2,5,1,0,3,1,3,6
12106,1,0,5,0,2,5,1,0,3,1,3,6
12107,1,0,5,0,2,5,1,0,3,1,3,6
12108,1,0,5,0,2,5,1,0,3,1,3,6
12109,1,0,5,0,2,5,1,0,3,1,3,6
12110,1,0,5,0,2,5,1,0,3,1,3,6
12111,1,3,4,2,0,4,2,1,0,2,4,4
12112,1,4,2,2,3,2,1,4,4,1,1,3
12113,1,4,2,2,3,2,1,4,4,1,1,3
12114,1,3,3,0,2,5,1,0,3,1,3,6
12115,1,0,5,0,2,5,1,0,3,1,3,6
12116,1,3,4,2,0,4,1,1,0,1,4,4
12117,2,3,4,2,0,4,2,1,0,2,4,4
12118,1,3,4,2,0,4,2,1,0,2,4,4
12119,1,4,2,2,3,2,1,4,4,1,1,3
12120,1,4,2,2,3,2,1,4,4,1,1,3
12121,1,4,2,2,3,2,1,4,4,1,1,3
12122,1,4,2,2,3,2,1,4,4,1,1,3
12123,1,4,2,2,3,2,1,4,4,1,1,3
12124,1,4,2,2,3,2,1,4,4,1,1,3
12125,1,4,2,2,3,2,1,4,4,1,1,3
12126,1,4,2,2,3,2,1,4,4,1,1,3
12127,1,4,2,2,3,2,1,4,4,1,1,3
12128,1,4,2,0,0,4,1,4,0,1,1,4
12129,1,4,2,2,3,2,1,4,4,1,1,3
12130,1,3,4,2,3,2,1,4,4,1,1,3
12131,1,0,4,0,0,5,1,0,3,1,3,6
12132,1,0,5,0,2,5,1,0,3,1,3,6
12133,1,0,5,0,2,5,1,0,3,1,3,6
12134,1,4,2,2,3,2,1,4,4,1,1,3
12135,1,4,2,2,3,2,1,4,4,1,1,3
12136,1,4,2,2,3,2,1,4,4,1,1,3
12137,1,4,2,2,3,2,1,4,4,1,1,3
12138,1,4,2,2,3,2,1,4,4,1,1,3
12139,1,4,2,2,3,2,1,4,4,1,1,3
12140,1,4,2,2,3,2,1,4,4,1,1,3
12141,1,3,2,2,3,2,2,1,4,1,4,3
12142,1,3,2,2,3,2,2,1,0,2,4,3
12143,1,3,3,2,0,4,1,1,0,1,4,4
12144,1,0,5,0,2,5,1,0,3,1,3,6
12145,1,0,5,0,2,5,1,0,3,1,3,6
12146,1,0,5,0,2,5,1,0,3,1,3,6
12147,1,4,2,2,3,2,1,4,4,1,1,3
12148,1,4,2,0,3,2,1,4,4,1,1,3
12149,1,4,2,2,3,2,1,4,4,1,1,3
12150,1,4,2,0,3,2,1,4,4,1,1,3
12151,1,0,5,0,2,5,1,0,3,1,3,6
12152,1,0,5,0,2,5,1,0,3,1,3,6
12153,1,0,5,0,2,5,1,0,3,1,3,6
12154,1,0,5,0,2,5,1,0,3,1,3,6
12155,1,0,5,0,2,5,1,0,3,1,3,6
12156,1,0,5,0,2,5,1,0,3,1,3,6
12157,1,0,5,0,2,5,1,0,3,1,3,6
12158,1,0,5,0,2,5,1,0,3,1,3,6
12159,1,0,5,0,2,5,1,0,3,1,3,6
12160,1,0,5,0,2,5,1,0,3,1,3,6
12161,1,0,5,0,2,5,1,0,3,1,3,6
12162,1,0,5,0,2,5,1,0,3,1,3,6
12163,1,0,5,0,2,5,1,0,3,1,3,6
12164,1,0,5,0,2,5,1,0,3,1,3,6
12165,1,0,3,0,2,5,1,0,3,1,3,6
12166,1,0,3,0,3,2,1,4,4,1,4,4
12167,1,4,3,0,3,2,1,4,4,1,1,3
12168,1,4,3,0,3,2,1,4,4,1,1,3
12169,1,0,5,0,2,5,1,4,0,1,1,4
12170,1,0,5,0,2,5,1,0,3,1,3,6
12171,1,0,5,0,2,5,1,0,3,1,3,6
12172,1,0,5,0,2,5,1,0,3,1,3,6
12173,1,0,5,0,2,5,1,0,3,1,3,6
12174,1,3,4,0,0,4,1,1,0,1,4,4
12175,2,3,4,2,0,4,2,1,0,2,4,4
12176,1,3,3,2,0,4,2,1,0,2,4,4
12177,1,0,5,0,2,5,1,0,3,1,3,6
12178,1,0,5,0,2,5,1,0,3,1,3,6
12179,1,0,5,0,2,5,1,0,3,1,3,6
12180,1,3,3,2,0,4,1,1,0,1,4,4
12181,1,4,2,2,3,2,1,4,4,1,1,3
12182,1,4,2,2,3,2,1,4,4,1,1,3
12183,1,3,3,2,0,4,1,1,0,1,4,4
12184,1,3,4,2,0,4,2,1,0,2,4,4
12185,1,3,4,2,0,4,2,1,0,2,4,4
12186,1,3,4,2,0,4,2,1,0,2,4,4
12187,1,3,2,2,0,4,2,1,0,2,4,4
12188,1,4,2,2,3,2,2,1,4,2,4,3
12189,1,4,2,2,3,2,2,1,4,2,4,3
12190,1,3,3,2,0,4,2,1,0,2,4,4
12191,1,3,4,2,0,4,2,1,0,2,4,4
12192,2,3,4,2,0,4,2,1,0,2,4,4
12193,1,3,4,2,0,4,2,1,0,2,4,4
12194,2,2,4,2,4,6,2,3,2,2,2,2
12195,2,2,6,2,4,6,2,3,2,2,2,2
12196,2,2,6,2,4,6,2,3,2,2,2,2
12197,2,2,4,2,4,6,2,3,2,2,2,2
12198,2,2,6,2,4,6,2,3,2,2,2,2
12199,2,2,6,2,4,6,2,3,2,2,2,2
12200,2,2,6,2,4,6,2,3,2,2,2,2
12201,2,2,4,2,4,6,2,3,2,2,2,2
12202,2,2,6,2,4,6,2,3,2,2,2,2
12203,2,2,6,2,4,6,2,3,2,2,2,2
12204,2,2,6,2,4,6,2,3,2,2,2,2
12205,2,2,6,2,4,6,2,3,2,2,2,2
12206,2,2,4,2,4,6,2,3,2,2,2,2
12207,1,0,5,0,2,5,1,0,3,1,3,6
12208,1,0,5,0,2,5,1,0,3,1,3,6
12209,1,0,5,0,2,5,1,0,3,1,3,6
12210,2,2,4,2,4,6,2,3,2,2,2,2
12211,2,2,4,2,4,6,2,3,2,2,2,2
12212,2,2,4,2,4,6,2,3,2,2,2,2
12213,2,2,4,2,4,6,2,3,2,2,2,2
12214,2,2,4,2,4,6,2,3,2,2,2,2
12215,1,3,4,2,0,4,2,1,0,2,4,4
12216,1,3,3,2,0,4,1,1,0,1,4,4
12217,1,0,5,0,2,5,1,0,3,1,3,6
12218,1,0,5,0,2,5,1,0,3,1,3,6
12219,1,3,4,2,0,4,2,1,0,2,4,4
12220,2,3,4,2,0,4,2,1,0,2,4,4
12221,1,3,4,2,0,4,2,1,0,2,4,4
12222,1,3,4,0,0,4,1,0,0,1,4,4
12223,1,3,4,2,0,4,1,1,0,1,4,4
12224,1,4,2,2,3,2,1,4,4,1,1,3
12225,1,4,2,2,3,2,1,4,4,1,1,3
12226,1,3,3,0,2,5,1,4,0,1,4,4
12227,1,0,5,0,2,5,1,0,3,1,3,6
12228,1,0,4,0,0,5,2,0,3,2,3,6
12229,1,3,4,2,0,4,2,1,0,2,4,4
12230,1,3,4,2,0,4,2,1,0,2,4,4
12231,1,3,3,2,0,4,2,1,0,2,4,4
12232,1,3,3,2,0,4,1,1,0,1,4,4
12233,1,3,3,0,2,4,1,4,0,1,1,4
12234,1,3,4,2,0,4,2,1,0,2,4,4
12235,2,3,4,2,0,4,2,1,0,2,4,4
12236,2,3,4,2,0,4,2,3,0,2,2,4
12237,2,3,4,2,0,4,2,3,0,2,2,4
12238,2,3,4,2,0,4,2,1,0,2,4,4
12239,1,3,4,2,0,4,2,1,0,2,4,4
12240,1,3,4,2,0,4,2,1,0,2,4,4
12241,1,3,4,2,0,4,2,1,0,2,4,4
12242,1,3,4,2,0,4,2,1,0,2,4,4
12243,2,3,4,2,0,4,2,1,0,2,4,4
12244,1,3,4,2,0,4,2,1,0,2,4,4
12245,1,0,5,0,2,5,1,0,3,1,3,6
12246,1,0,5,0,2,5,1,0,3,1,3,6
12247,1,0,5,0,2,5,1,0,3,1,3,6
12248,1,0,5,0,2,5,1,0,3,1,3,6
12249,1,0,5,0,2,5,1,0,3,1,3,6
12250,1,3,3,0,0,4,2,1,0,2,4,4
12251,1,3,3,2,0,4,2,1,0,2,4,4
12252,1,0,5,0,2,5,1,0,3,1,3,6
12253,1,0,5,0,2,5,1,0,3,1,3,6
12254,1,0,5,0,2,5,1,0,3,1,3,6
12255,1,0,5,0,2,5,1,0,3,1,3,6
12256,1,0,5,0,2,5,1,0,3,1,3,6
12257,1,0,5,0,2,5,1,0,3,1,3,6
12258,1,0,5,0,2,5,1,0,3,1,3,6
12259,1,0,5,0,2,5,1,0,3,1,3,6
12260,1,0,5,0,2,5,1,0,3,1,3,6
12261,1,0,5,0,2,5,1,0,3,1,3,6
12262,1,0,5,0,2,5,1,0,3,1,3,6
12263,1,0,5,0,2,5,1,0,3,1,3,6
12264,1,0,5,0,2,5,1,0,3,1,3,6
12265,1,0,5,0,2,5,1,0,3,1,3,6
12266,1,0,5,0,2,5,1,0,3,1,3,6
12267,1,0,5,0,2,5,1,0,3,1,3,6
12268,1,0,5,2,0,4,2,1,0,2,4,4
12269,1,3,4,2,0,4,2,1,0,2,4,4
12270,1,3,4,2,0,4,1,1,0,1,4,4
12271,1,4,2,2,3,2,1,4,4,1,1,3
12272,1,4,2,2,3,2,1,4,4,1,1,3
12273,1,4,2,2,3,2,1,4,4,1,1,3
12274,1,0,5,0,2,5,1,0,3,1,3,6
12275,1,0,5,0,2,5,1,0,3,1,3,6
12276,2,3,4,2,0,4,2,1,0,2,4,4
12277,1,3,4,2,0,4,2,1,0,2,4,4
12278,1,4,2,2,3,2,1,4,4,1,1,3
12279,1,4,2,2,3,2,1,4,4,1,1,3
12280,1,4,2,2,3,2,1,4,4,1,1,3
12281,1,4,2,2,3,2,1,4,4,1,1,3
12282,1,4,2,2,3,2,1,4,4,1,1,3
12283,1,4,2,2,3,2,1,4,4,1,1,3
12284,1,4,2,2,3,2,1,4,4,1,1,3
12285,1,4,2,2,3,2,1,4,4,1,1,3
12286,1,4,2,2,3,2,1,4,4,1,1,3
12287,1,3,4,2,0,4,2,1,0,2,4,4
12288,1,3,4,2,0,4,2,1,0,2,4,4
12289,1,3,4,2,0,4,1,1,0,1,4,4
12290,1,0,5,0,2,5,1,0,3,1,3,6
12291,1,0,5,0,2,5,1,0,3,1,3,6
12292,1,0,5,0,2,5,1,0,3,1,3,6
12293,1,4,2,2,3,2,1,4,4,1,1,3
12294,1,4,2,2,3,2,1,4,4,1,1,3
12295,1,4,2,2,3,2,1,4,4,1,1,3
12296,1,4,2,2,3,2,1,4,4,1,1,3
12297,1,4,2,2,3,2,1,4,4,1,1,3
12298,1,4,2,2,3,2,1,4,4,1,1,3
12299,1,4,2,2,3,2,1,1,4,1,1,3
12300,1,3,2,2,3,2,2,1,0,2,4,3
12301,1,3,3,2,3,2,2,1,0,2,4,4
12302,1,0,5,0,2,5,1,0,3,1,3,6
12303,1,0,5,0,2,5,1,0,3,1,3,6
12304,1,0,5,0,2,5,1,0,3,1,3,6
12305,1,0,3,0,2,5,1,0,3,1,3,6
12306,1,4,2,2,3,2,1,4,4,1,1,3
12307,1,4,2,0,3,2,1,4,4,1,1,3
12308,1,4,2,2,3,2,1,4,4,1,1,3
12309,1,3,3,0,2,5,1,4,3,1,3,6
12310,1,0,5,0,2,5,1,0,3,1,3,6
12311,1,0,5,0,2,5,1,0,3,1,3,6
12312,1,0,5,0,2,5,1,0,3,1,3,6
12313,1,0,5,0,2,5,1,0,3,1,3,6
12314,1,0,5,0,2,5,1,0,3,1,3,6
12315,1,0,5,0,2,5,1,0,3,1,3,6
12316,1,0,5,0,2,5,1,0,3,1,3,6
12317,1,0,5,0,2,5,1,0,3,1,3,6
12318,1,0,5,0,2,5,1,0,3,1,3,6
12319,1,0,5,0,2,5,1,0,3,1,3,6
12320,1,0,5,0,2,5,1,0,3,1,3,6
12321,1,0,5,0,2,5,1,0,3,1,3,6
12322,1,0,5,0,2,5,1,4,4,1,1,6
12323,1,4,3,0,3,2,1,4,4,1,1,3
12324,1,4,2,0,3,2,1,4,4,1,1,3
12325,1,4,2,0,2,5,1,4,5,1,1,5
12326,1,4,2,0,2,5,1,4,5,1,1,5
12327,1,4,5,0,2,5,1,4,3,1,1,5
12328,1,0,5,0,2,5,1,0,3,1,3,6
12329,1,0,5,0,2,5,1,0,3,1,3,6
12330,1,3,4,0,2,5,1,1,0,1,4,4
12331,1,4,5,0,2,5,1,0,3,1,1,4
12332,1,4,2,0,2,5,1,4,5,1,1,5
12333,2,3,4,2,4,6,2,3,2,2,2,2
12334,2,2,4,2,4,6,2,3,2,2,2,2
12335,1,0,5,2,0,4,2,1,0,2,4,4
12336,1,0,5,0,2,5,1,0,3,1,3,6
12337,1,0,5,0,2,5,1,0,3,1,3,6
12338,1,0,5,0,2,5,1,0,3,1,3,6
12339,1,4,2,2,3,2,1,4,4,1,1,3
12340,1,4,2,2,3,2,1,4,4,1,1,3
12341,1,4,2,2,3,2,1,4,4,1,1,3
12342,1,3,4,2,0,4,2,1,0,2,4,4
