Algorithm,Date 1,Date 2,Date 3,Error,K,MAE,Mask,Pairs,Predicted Date,RMSE,R^2,Region,Type,W,correlation,method,signal
ESTARFM,20170710,20170912,20170928,-0.01791119,4,0.038232793,None,,20170811,0.064028801,0.873626491,BGL,Original,9,0.939879703,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.017368862,6,0.038402063,None,,20170811,0.063798826,0.874532665,BGL,Original,9,0.939982585,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.017247012,8,0.037857361,None,,20170811,0.063005449,0.877633787,BGL,Original,9,0.941713469,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.010529164,4,0.023025066,None,,20170811,0.030417524,0.953371788,Santar,Original,3,0.979286692,,NDVI
ESTARFM,20170726,20170827,20170912,-0.010594643,6,0.023045629,None,,20170811,0.030452486,0.953264538,Santar,Original,3,0.979288264,,NDVI
ESTARFM,20170726,20170827,20170912,-0.01061313,8,0.02303721,None,,20170811,0.030479965,0.953180156,Santar,Original,3,0.97923015,,NDVI
ESTARFM,20170726,20170827,20170912,-0.010565589,4,0.02303454,None,,20170811,0.030500274,0.953117744,Santar,Original,5,0.979186052,,NDVI
ESTARFM,20170726,20170827,20170912,-0.010629603,6,0.023074831,None,,20170811,0.030596549,0.952821307,Santar,Original,5,0.979079753,,NDVI
ESTARFM,20170726,20170827,20170912,-0.010618761,8,0.02306474,None,,20170811,0.030537388,0.953003577,Santar,Original,5,0.979153226,,NDVI
ESTARFM,20170726,20170827,20170912,-0.010598661,4,0.023017043,None,,20170811,0.030432905,0.95332462,Santar,Original,7,0.979305936,,NDVI
ESTARFM,20170726,20170827,20170912,-0.010640693,6,0.023046501,None,,20170811,0.030528941,0.953029573,Santar,Original,7,0.979180458,,NDVI
ESTARFM,20170726,20170827,20170912,-0.010673586,8,0.023008424,None,,20170811,0.030450645,0.953270189,Santar,Original,7,0.979321173,,NDVI
ESTARFM,20170726,20170827,20170912,-0.010572433,4,0.023015985,None,,20170811,0.030473747,0.953199259,Santar,Original,9,0.979201595,,NDVI
ESTARFM,20170726,20170827,20170912,-0.010635232,6,0.023061035,None,,20170811,0.030587921,0.952847909,Santar,Original,9,0.979068762,,NDVI
ESTARFM,20170726,20170827,20170912,-0.010645998,8,0.023007153,None,,20170811,0.030503087,0.953109095,Santar,Original,9,0.979195759,,NDVI
ESTARFM,20170726,20170827,20170912,-0.015614844,4,0.026458639,None,,20170811,0.034627049,0.939572867,Santar,Original,3,0.976850659,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.015610227,6,0.026558766,None,,20170811,0.034762832,0.939098031,Santar,Original,3,0.976584908,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.015537829,8,0.026574366,None,,20170811,0.03476368,0.93909506,Santar,Original,3,0.976596769,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.015535147,4,0.026554447,None,,20170811,0.034691117,0.93934905,Santar,Original,5,0.976712298,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.015523593,6,0.026545229,None,,20170811,0.034642895,0.939517549,Santar,Original,5,0.976788943,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.015401378,8,0.02651053,None,,20170811,0.034677964,0.939395036,Santar,Original,5,0.976710427,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.015731618,4,0.026666116,None,,20170811,0.034900295,0.938615427,Santar,Original,7,0.976553444,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.015599046,6,0.026591827,None,,20170811,0.034755907,0.939122295,Santar,Original,7,0.976713243,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.015518677,8,0.026496874,None,,20170811,0.034676448,0.939400331,Santar,Original,7,0.976807652,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.01606443,4,0.026772255,None,,20170811,0.034990738,0.938296864,Santar,Original,9,0.976657641,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.015805531,6,0.026596286,None,,20170811,0.034708329,0.939288852,Santar,Original,9,0.976957784,,Reflectance
ESTARFM,20170726,20170827,20170912,-0.015790178,8,0.026544133,None,,20170811,0.034706436,0.939295475,Santar,Original,9,0.976997878,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003073653,4,0.023127734,None,,20170802,0.035370555,0.951123831,SCTSCL,Original,3,0.97555043,,NDVI
ESTARFM,20170701,20170717,20170919,0.002771299,6,0.023214112,None,,20170802,0.035483111,0.950812268,SCTSCL,Original,3,0.97536841,,NDVI
ESTARFM,20170701,20170717,20170919,0.002496959,8,0.023182673,None,,20170802,0.035469292,0.950850573,SCTSCL,Original,3,0.975360667,,NDVI
ESTARFM,20170701,20170717,20170919,0.003318225,4,0.023079142,None,,20170802,0.035305765,0.951302725,SCTSCL,Original,5,0.975679862,,NDVI
ESTARFM,20170701,20170717,20170919,0.002965715,6,0.023201215,None,,20170802,0.035472702,0.950841122,SCTSCL,Original,5,0.975416207,,NDVI
ESTARFM,20170701,20170717,20170919,0.002675792,8,0.023206972,None,,20170802,0.035516436,0.950719833,SCTSCL,Original,5,0.975322298,,NDVI
ESTARFM,20170701,20170717,20170919,0.003507195,4,0.022977295,None,,20170802,0.035353525,0.951170884,SCTSCL,Original,7,0.975626714,,NDVI
ESTARFM,20170701,20170717,20170919,0.003098509,6,0.023085618,None,,20170802,0.035387317,0.951077495,SCTSCL,Original,7,0.975542024,,NDVI
ESTARFM,20170701,20170717,20170919,0.002826395,8,0.023063152,None,,20170802,0.035442668,0.95092433,SCTSCL,Original,7,0.975433206,,NDVI
ESTARFM,20170701,20170717,20170919,0.003430218,4,0.022762292,None,,20170802,0.035038299,0.95203776,SCTSCL,Original,9,0.976057272,,NDVI
ESTARFM,20170701,20170717,20170919,0.003039703,6,0.022837157,None,,20170802,0.035054409,0.951993647,SCTSCL,Original,9,0.975994937,,NDVI
ESTARFM,20170701,20170717,20170919,0.002818775,8,0.022929663,None,,20170802,0.035259178,0.951431154,SCTSCL,Original,9,0.975687268,,NDVI
ESTARFM,20170701,20170717,20170919,0.001235193,4,0.022503836,None,,20170802,0.034244329,0.954186788,SCTSCL,Original,3,0.976958053,,Reflectance
ESTARFM,20170701,20170717,20170919,0.001101032,6,0.022502205,None,,20170802,0.034252211,0.954165697,SCTSCL,Original,3,0.976936068,,Reflectance
ESTARFM,20170701,20170717,20170919,0.00139274,8,0.022469937,None,,20170802,0.034130279,0.954491441,SCTSCL,Original,3,0.977127423,,Reflectance
ESTARFM,20170701,20170717,20170919,0.001590035,4,0.022557884,None,,20170802,0.034348168,0.953908529,SCTSCL,Original,5,0.976837028,,Reflectance
ESTARFM,20170701,20170717,20170919,0.001394392,6,0.022586164,None,,20170802,0.03437935,0.953824804,SCTSCL,Original,5,0.976760273,,Reflectance
ESTARFM,20170701,20170717,20170919,0.001741697,8,0.022500856,None,,20170802,0.034203009,0.95429728,SCTSCL,Original,5,0.977034846,,Reflectance
ESTARFM,20170701,20170717,20170919,0.001785139,4,0.022566661,None,,20170802,0.034448167,0.953639763,SCTSCL,Original,7,0.976699357,,Reflectance
ESTARFM,20170701,20170717,20170919,0.001569189,6,0.022565717,None,,20170802,0.034425032,0.953702012,SCTSCL,Original,7,0.97669507,,Reflectance
ESTARFM,20170701,20170717,20170919,0.001852462,8,0.022412631,None,,20170802,0.034155004,0.95442548,SCTSCL,Original,7,0.977098338,,Reflectance
ESTARFM,20170701,20170717,20170919,0.001901437,4,0.022526943,None,,20170802,0.034375524,0.953835082,SCTSCL,Original,9,0.976801641,,Reflectance
ESTARFM,20170701,20170717,20170919,0.001680099,6,0.022538374,None,,20170802,0.034407132,0.953750146,SCTSCL,Original,9,0.976716677,,Reflectance
ESTARFM,20170701,20170717,20170919,0.001975909,8,0.022383651,None,,20170802,0.034175825,0.954369898,SCTSCL,Original,9,0.977068604,,Reflectance
STARFM,20170717,,,-0.022910064,4,0.07695181,None,,20170802,0.131276695,0.706610373,BenRib,Original,3,0.848447149,,NDVI
STARFM,20170717,,,-0.02277385,6,0.074818708,None,,20170802,0.129694865,0.713638221,BenRib,Original,3,0.852500861,,NDVI
STARFM,20170717,,,-0.022637399,8,0.07363632,None,,20170802,0.129065752,0.716409604,BenRib,Original,3,0.854002647,,NDVI
STARFM,20170717,,,-0.022951453,4,0.078952792,None,,20170802,0.132372515,0.701691844,BenRib,Original,5,0.845729088,,NDVI
STARFM,20170717,,,-0.02279684,6,0.075764425,None,,20170802,0.130050075,0.712067492,BenRib,Original,5,0.851702347,,NDVI
STARFM,20170717,,,-0.022621699,8,0.074079089,None,,20170802,0.129246518,0.715614667,BenRib,Original,5,0.853644896,,NDVI
STARFM,20170717,,,-0.022917016,4,0.079782133,None,,20170802,0.13272374,0.700106736,BenRib,Original,7,0.845001369,,NDVI
STARFM,20170717,,,-0.022768415,6,0.075923709,None,,20170802,0.130047487,0.712078952,BenRib,Original,7,0.851829051,,NDVI
STARFM,20170717,,,-0.022607671,8,0.074002042,None,,20170802,0.129187116,0.715876018,BenRib,Original,7,0.853930892,,NDVI
STARFM,20170717,,,-0.022882365,4,0.080092581,None,,20170802,0.132760905,0.699938763,BenRib,Original,9,0.845172398,,NDVI
STARFM,20170717,,,-0.022774817,6,0.075760333,None,,20170802,0.129936509,0.712570143,BenRib,Original,9,0.852298018,,NDVI
STARFM,20170717,,,-0.022621827,8,0.073688654,None,,20170802,0.129019511,0.716612775,BenRib,Original,9,0.854524941,,NDVI
STARFM,20170717,,,-0.001063248,4,0.075813383,None,,20170802,0.130996963,0.704212818,BenRib,Original,3,0.866629317,,Reflectance
STARFM,20170717,,,-0.000971833,6,0.073777763,None,,20170802,0.128845239,0.71386144,BenRib,Original,3,0.871597262,,Reflectance
STARFM,20170717,,,-0.000865531,8,0.072334026,None,,20170802,0.127827324,0.718364735,BenRib,Original,3,0.874023999,,Reflectance
STARFM,20170717,,,-0.000495723,4,0.079078124,None,,20170802,0.13563236,0.684627297,BenRib,Original,5,0.859058867,,Reflectance
STARFM,20170717,,,-0.000352481,6,0.075845857,None,,20170802,0.132586919,0.698377147,BenRib,Original,5,0.865820749,,Reflectance
STARFM,20170717,,,-0.000318693,8,0.073852396,None,,20170802,0.13092189,0.705914206,BenRib,Original,5,0.869669545,,Reflectance
STARFM,20170717,,,-3.44E-05,4,0.080689725,None,,20170802,0.137688641,0.676377516,BenRib,Original,7,0.856228001,,Reflectance
STARFM,20170717,,,6.31E-05,6,0.076698866,None,,20170802,0.134259685,0.69177228,BenRib,Original,7,0.863845756,,Reflectance
STARFM,20170717,,,0.000129459,8,0.074348325,None,,20170802,0.132289333,0.700641786,BenRib,Original,7,0.868287928,,Reflectance
STARFM,20170717,,,0.000423635,4,0.081755548,None,,20170802,0.139241378,0.669929954,BenRib,Original,9,0.854518888,,Reflectance
STARFM,20170717,,,0.000646374,6,0.077269461,None,,20170802,0.135924496,0.685324367,BenRib,Original,9,0.862760816,,Reflectance
STARFM,20170717,,,0.000830439,8,0.074749027,None,,20170802,0.134179107,0.693353901,BenRib,Original,9,0.867143321,,Reflectance
STARFM,20170912,,,-0.001214138,4,0.032261278,None,,20170811,0.055868565,0.903785543,BGL,Original,3,0.955113346,,NDVI
STARFM,20170912,,,-0.00111332,6,0.030481881,None,,20170811,0.054125002,0.909697212,BGL,Original,3,0.95837228,,NDVI
STARFM,20170912,,,-0.001070281,8,0.029937656,None,,20170811,0.052750298,0.914226105,BGL,Original,3,0.960582185,,NDVI
STARFM,20170912,,,-0.00146689,4,0.034092902,None,,20170811,0.057644728,0.897570631,BGL,Original,5,0.95164436,,NDVI
STARFM,20170912,,,-0.001236334,6,0.031285313,None,,20170811,0.055045908,0.906598172,BGL,Original,5,0.956612837,,NDVI
STARFM,20170912,,,-0.001147,8,0.030397967,None,,20170811,0.053091021,0.913114468,BGL,Original,5,0.959851873,,NDVI
STARFM,20170912,,,-0.00164501,4,0.034884008,None,,20170811,0.058542446,0.894355466,BGL,Original,7,0.949807055,,NDVI
STARFM,20170912,,,-0.001368223,6,0.031362121,None,,20170811,0.055293998,0.905754356,BGL,Original,7,0.956051299,,NDVI
STARFM,20170912,,,-0.00118382,8,0.0303416,None,,20170811,0.053019065,0.913349828,BGL,Original,7,0.959843787,,NDVI
STARFM,20170912,,,-0.001783214,4,0.035343326,None,,20170811,0.059043251,0.89254025,BGL,Original,9,0.948729514,,NDVI
STARFM,20170912,,,-0.001402445,6,0.031343823,None,,20170811,0.055402421,0.905384392,BGL,Original,9,0.955744669,,NDVI
STARFM,20170912,,,-0.001215176,8,0.030170795,None,,20170811,0.052817419,0.914007682,BGL,Original,9,0.960093374,,NDVI
STARFM,20170912,,,-0.012065748,4,0.047864509,None,,20170811,0.093383212,0.73119155,BGL,Original,3,0.857332028,,Reflectance
STARFM,20170912,,,-0.011944878,6,0.045684622,None,,20170811,0.09251713,0.73615455,BGL,Original,3,0.86013054,,Reflectance
STARFM,20170912,,,-0.011954403,8,0.043255124,None,,20170811,0.090491685,0.747580646,BGL,Original,3,0.866864467,,Reflectance
STARFM,20170912,,,-0.012308636,4,0.05125915,None,,20170811,0.094618189,0.72403464,BGL,Original,5,0.85336984,,Reflectance
STARFM,20170912,,,-0.012274547,6,0.047631737,None,,20170811,0.091673754,0.740942999,BGL,Original,5,0.863394196,,Reflectance
STARFM,20170912,,,-0.012235226,8,0.044668541,None,,20170811,0.089719253,0.751871527,BGL,Original,5,0.869882701,,Reflectance
STARFM,20170912,,,-0.012712741,4,0.052808761,None,,20170811,0.094303234,0.725868792,BGL,Original,7,0.854978622,,Reflectance
STARFM,20170912,,,-0.012691878,6,0.048377462,None,,20170811,0.09070085,0.746412399,BGL,Original,7,0.867484458,,Reflectance
STARFM,20170912,,,-0.012660767,8,0.045081715,None,,20170811,0.088464167,0.758765129,BGL,Original,7,0.875019646,,Reflectance
STARFM,20170912,,,-0.013240542,4,0.053542987,None,,20170811,0.093232766,0.732056984,BGL,Original,9,0.859698384,,Reflectance
STARFM,20170912,,,-0.013159604,6,0.048573945,None,,20170811,0.089284665,0.75426951,BGL,Original,9,0.873682379,,Reflectance
STARFM,20170912,,,-0.01308879,8,0.04506325,None,,20170811,0.0869261,0.767080585,BGL,Original,9,0.881730816,,Reflectance
STARFM,20170726,,,0.004981511,4,0.032916096,None,,20170811,0.0426789,0.908203217,Santar,Original,3,0.956977797,,NDVI
STARFM,20170726,,,0.005477635,6,0.029506254,None,,20170811,0.038572892,0.925016546,Santar,Original,3,0.966044279,,NDVI
STARFM,20170726,,,0.00550985,8,0.027598279,None,,20170811,0.036264853,0.933721471,Santar,Original,3,0.970559562,,NDVI
STARFM,20170726,,,0.004786357,4,0.036008917,None,,20170811,0.046132171,0.892747156,Santar,Original,5,0.94851571,,NDVI
STARFM,20170726,,,0.005388831,6,0.031035604,None,,20170811,0.040199778,0.918558018,Santar,Original,5,0.962336354,,NDVI
STARFM,20170726,,,0.005480611,8,0.028536529,None,,20170811,0.037330363,0.929769548,Santar,Original,5,0.968314047,,NDVI
STARFM,20170726,,,0.004713694,4,0.037324216,None,,20170811,0.047540627,0.886098135,Santar,Original,7,0.944636545,,NDVI
STARFM,20170726,,,0.005332734,6,0.031710535,None,,20170811,0.040844716,0.915923857,Santar,Original,7,0.960764148,,NDVI
STARFM,20170726,,,0.005453837,8,0.028846346,None,,20170811,0.037629445,0.928639702,Santar,Original,7,0.967539274,,NDVI
STARFM,20170726,,,0.004652354,4,0.038213682,None,,20170811,0.048443319,0.881731574,Santar,Original,9,0.942152149,,NDVI
STARFM,20170726,,,0.005269817,6,0.032142504,None,,20170811,0.041246281,0.914262539,Santar,Original,9,0.959771978,,NDVI
STARFM,20170726,,,0.005400974,8,0.028977813,None,,20170811,0.037686538,0.928422995,Santar,Original,9,0.967276378,,NDVI
STARFM,20170726,,,-0.00232544,4,0.034811289,None,,20170811,0.045779202,0.894382115,Santar,Original,3,0.948253368,,Reflectance
STARFM,20170726,,,-0.002172702,6,0.030415723,None,,20170811,0.040310754,0.918107737,Santar,Original,3,0.960618638,,Reflectance
STARFM,20170726,,,-0.002097394,8,0.027948936,None,,20170811,0.04068802,0.916567716,Santar,Original,3,0.960467296,,Reflectance
STARFM,20170726,,,-0.001995917,4,0.039922147,None,,20170811,0.051483103,0.866423377,Santar,Original,5,0.933602048,,Reflectance
STARFM,20170726,,,-0.002116277,6,0.033401788,None,,20170811,0.04357595,0.904303785,Santar,Original,5,0.953497839,,Reflectance
STARFM,20170726,,,-0.002124634,8,0.029959371,None,,20170811,0.042642367,0.908360305,Santar,Original,5,0.956171119,,Reflectance
STARFM,20170726,,,-0.001877394,4,0.042413505,None,,20170811,0.054339452,0.851190197,Santar,Original,7,0.925523266,,Reflectance
STARFM,20170726,,,-0.001977874,6,0.034775911,None,,20170811,0.045007364,0.897913532,Santar,Original,7,0.95003134,,Reflectance
STARFM,20170726,,,-0.002012829,8,0.030784274,None,,20170811,0.043406077,0.90504844,Santar,Original,7,0.954388825,,Reflectance
STARFM,20170726,,,-0.001743585,4,0.043967098,None,,20170811,0.056040722,0.841726403,Santar,Original,9,0.920517578,,Reflectance
STARFM,20170726,,,-0.001924883,6,0.035625411,None,,20170811,0.045902328,0.89381322,Santar,Original,9,0.947895489,,Reflectance
STARFM,20170726,,,-0.001947178,8,0.031343882,None,,20170811,0.043886931,0.902933034,Santar,Original,9,0.953267142,,Reflectance
STARFM,20170717,,,0.012359806,4,0.0365729,None,,20170802,0.048234623,0.909106843,SCTSCL,Original,3,0.957956207,,NDVI
STARFM,20170717,,,0.012470409,6,0.033470497,None,,20170802,0.044542293,0.922489854,SCTSCL,Original,3,0.965105468,,NDVI
STARFM,20170717,,,0.012570043,8,0.03191353,None,,20170802,0.042769149,0.928538087,SCTSCL,Original,3,0.968321466,,NDVI
STARFM,20170717,,,0.012317405,4,0.039187369,None,,20170802,0.050958145,0.898552665,SCTSCL,Original,5,0.952221355,,NDVI
STARFM,20170717,,,0.012353499,6,0.034668414,None,,20170802,0.045744926,0.918247833,SCTSCL,Original,5,0.962682456,,NDVI
STARFM,20170717,,,0.012496998,8,0.032607183,None,,20170802,0.043381303,0.926477781,SCTSCL,Original,5,0.967058697,,NDVI
STARFM,20170717,,,0.012260131,4,0.04021808,None,,20170802,0.05197883,0.894448011,SCTSCL,Original,7,0.949870678,,NDVI
STARFM,20170717,,,0.012338614,6,0.035027519,None,,20170802,0.045996183,0.91734731,SCTSCL,Original,7,0.962064422,,NDVI
STARFM,20170717,,,0.012431877,8,0.032586147,None,,20170802,0.043255595,0.926903261,SCTSCL,Original,7,0.96710889,,NDVI
STARFM,20170717,,,0.012322357,4,0.040641005,None,,20170802,0.05234594,0.892951786,SCTSCL,Original,9,0.948989172,,NDVI
STARFM,20170717,,,0.012347043,6,0.035026933,None,,20170802,0.045829922,0.917943754,SCTSCL,Original,9,0.962241945,,NDVI
STARFM,20170717,,,0.012450494,8,0.032366734,None,,20170802,0.042867523,0.928208968,SCTSCL,Original,9,0.967653585,,NDVI
STARFM,20170717,,,0.011225845,4,0.03699534,None,,20170802,0.050057863,0.902105559,SCTSCL,Original,3,0.954275355,,Reflectance
STARFM,20170717,,,0.011634538,6,0.034528066,None,,20170802,0.047329165,0.912487298,SCTSCL,Original,3,0.95997331,,Reflectance
STARFM,20170717,,,0.011733297,8,0.032672762,None,,20170802,0.045236679,0.920054349,SCTSCL,Original,3,0.963965277,,Reflectance
STARFM,20170717,,,0.010989238,4,0.039849284,None,,20170802,0.053113527,0.889789318,SCTSCL,Original,5,0.947620331,,Reflectance
STARFM,20170717,,,0.011483177,6,0.03617091,None,,20170802,0.048849228,0.906775766,SCTSCL,Original,5,0.956732192,,Reflectance
STARFM,20170717,,,0.011636299,8,0.03361209,None,,20170802,0.045988729,0.917374095,SCTSCL,Original,5,0.962355904,,Reflectance
STARFM,20170717,,,0.010903609,4,0.041077648,None,,20170802,0.054310165,0.884767322,SCTSCL,Original,7,0.944798125,,Reflectance
STARFM,20170717,,,0.011393544,6,0.036712768,None,,20170802,0.049276605,0.905137411,SCTSCL,Original,7,0.95566608,,Reflectance
STARFM,20170717,,,0.011564827,8,0.033795236,None,,20170802,0.046038182,0.9171963,SCTSCL,Original,7,0.962070324,,Reflectance
STARFM,20170717,,,0.010948183,4,0.041686925,None,,20170802,0.054839644,0.882509522,SCTSCL,Original,9,0.943476466,,Reflectance
STARFM,20170717,,,0.01132466,6,0.03678384,None,,20170802,0.049134101,0.905685289,SCTSCL,Original,9,0.955735422,,Reflectance
STARFM,20170717,,,0.011532838,8,0.033647965,None,,20170802,0.045699015,0.918411849,SCTSCL,Original,9,0.96249086,,Reflectance
STARFM,20170717,20170818,,-0.021693674,4,0.066594337,None,,20170802,0.107499976,0.80326292,BenRib,Original,3,0.912242003,,NDVI
STARFM,20170717,20170818,,-0.02179094,6,0.064069185,None,,20170802,0.105659601,0.809941444,BenRib,Original,3,0.9149217,,NDVI
STARFM,20170717,20170818,,-0.021286947,8,0.062409174,None,,20170802,0.10439172,0.814475361,BenRib,Original,3,0.916705121,,NDVI
STARFM,20170717,20170818,,-0.021321525,4,0.069633345,None,,20170802,0.10977103,0.794862543,BenRib,Original,5,0.9076727,,NDVI
STARFM,20170717,20170818,,-0.021585589,6,0.065567786,None,,20170802,0.106592898,0.806569021,BenRib,Original,5,0.913023911,,NDVI
STARFM,20170717,20170818,,-0.020784858,8,0.063198439,None,,20170802,0.104663487,0.813508136,BenRib,Original,5,0.915915002,,NDVI
STARFM,20170717,20170818,,-0.021017802,4,0.071011153,None,,20170802,0.110977858,0.790327166,BenRib,Original,7,0.905433346,,NDVI
STARFM,20170717,20170818,,-0.021308673,6,0.066069995,None,,20170802,0.106910935,0.805413035,BenRib,Original,7,0.912587585,,NDVI
STARFM,20170717,20170818,,-0.020433825,8,0.063290073,None,,20170802,0.10439568,0.814461286,BenRib,Original,7,0.916550121,,NDVI
STARFM,20170717,20170818,,-0.020755549,4,0.071771356,None,,20170802,0.111771844,0.787316243,BenRib,Original,9,0.904191738,,NDVI
STARFM,20170717,20170818,,-0.02102999,6,0.066231942,None,,20170802,0.107004324,0.805072934,BenRib,Original,9,0.912733375,,NDVI
STARFM,20170717,20170818,,-0.020148518,8,0.063213264,None,,20170802,0.104151207,0.815329254,BenRib,Original,9,0.917270132,,NDVI
STARFM,20170717,20170818,,-0.012749389,4,0.064398724,None,,20170802,0.113637965,0.779786344,BenRib,Original,3,0.884713652,,Reflectance
