CC,Correlation,Distance1,Distance2,Distance3,K,KTemp,K_Recover,LR_After,LR_Before,MAE,Mean Error,Method,Method_Recover,N_Pairs,N_PairsLR,Pair1,Pair2,Pair3,Predicted_date,RMSE,ROI,R^2,Samples,W,Window_Range
0,0.951268451,,,,,7,4,70,56,0.062292418,0.032742152,LCBFM,Adaptive,,,,,,02-08-17,0.088000672,BenRib,0.868381273,,7,10
0,0.951701715,,,,,7,4,70,56,0.061250024,0.034023909,LCBFM,Adaptive,,,,,,02-08-17,0.085760776,BenRib,0.877235163,,9,10
100,0.951701572,,,,,3,4,70,56,0.062584351,0.033043434,LCBFM,Adaptive,,,,,,02-08-17,0.088469897,BenRib,0.86675205,,3,10
100,0.951532315,,,,,3,4,70,56,0.062483214,0.03280834,LCBFM,Adaptive,,,,,,02-08-17,0.088333287,BenRib,0.867163303,,5,10
100,0.951340301,,,,,3,4,70,56,0.062184363,0.032688234,LCBFM,Adaptive,,,,,,02-08-17,0.087932531,BenRib,0.868585025,,7,10
100,0.951766346,,,,,3,4,70,56,0.061073492,0.03391906,LCBFM,Adaptive,,,,,,02-08-17,0.085672546,BenRib,0.877487633,,9,10
0,0.951705607,,,,,3,4,70,56,0.062572138,0.033038948,LCBFM,Adaptive,,,,,,02-08-17,0.088455843,BenRib,0.866794382,,3,10
0,0.951574048,,,,,3,4,70,56,0.062442268,0.032796668,LCBFM,Adaptive,,,,,,02-08-17,0.088303276,BenRib,0.867253551,,5,10
0,0.951399832,,,,,3,4,70,56,0.062181402,0.032671414,LCBFM,Adaptive,,,,,,02-08-17,0.087943964,BenRib,0.86855085,,7,10
0,0.951806116,,,,,3,4,70,56,0.061062821,0.033889284,LCBFM,Adaptive,,,,,,02-08-17,0.085661775,BenRib,0.877518436,,9,10
0,0.951680286,,,,,5,4,70,56,0.062589789,0.033050929,LCBFM,Adaptive,,,,,,02-08-17,0.088474452,BenRib,0.86673833,,3,10
0,0.951568948,,,,,5,4,70,56,0.062522,0.032822196,LCBFM,Adaptive,,,,,,02-08-17,0.08838394,BenRib,0.867010917,,5,10
0,0.951453167,,,,,5,4,70,56,0.062294117,0.03260706,LCBFM,Adaptive,,,,,,02-08-17,0.088030697,BenRib,0.868291443,,7,10
0,0.951936424,,,,,5,4,70,56,0.061186132,0.033808111,LCBFM,Adaptive,,,,,,02-08-17,0.085716366,BenRib,0.877362273,,9,10
50,0.952110358,,,,,7,6,70,56,0.062303587,0.033066631,LCBFM,Adaptive,,,,,,02-08-17,0.088267525,BenRib,0.867360953,,3,10
50,0.951936558,,,,,7,6,70,56,0.062211324,0.032826262,LCBFM,Adaptive,,,,,,02-08-17,0.088184334,BenRib,0.867610923,,5,10
50,0.951685167,,,,,7,6,70,56,0.062031708,0.032872426,LCBFM,Adaptive,,,,,,02-08-17,0.087891432,BenRib,0.868707842,,7,10
50,0.952129276,,,,,7,6,70,56,0.061013357,0.034151563,LCBFM,Adaptive,,,,,,02-08-17,0.085736416,BenRib,0.877304895,,9,10
25,0.95212203,,,,,3,6,70,56,0.062321729,0.033082264,LCBFM,Adaptive,,,,,,02-08-17,0.088298605,BenRib,0.867267531,,3,10
25,0.951936374,,,,,3,6,70,56,0.06221757,0.032855723,LCBFM,Adaptive,,,,,,02-08-17,0.088172647,BenRib,0.867646011,,5,10
25,0.951691171,,,,,3,6,70,56,0.06193949,0.032724885,LCBFM,Adaptive,,,,,,02-08-17,0.087792759,BenRib,0.869002473,,7,10
25,0.952046043,,,,,3,6,70,56,0.060827434,0.033914275,LCBFM,Adaptive,,,,,,02-08-17,0.08554288,BenRib,0.877858197,,9,10
25,0.952141692,,,,,5,6,70,56,0.062304239,0.033059725,LCBFM,Adaptive,,,,,,02-08-17,0.088269257,BenRib,0.867355748,,3,10
25,0.95199068,,,,,5,6,70,56,0.062165048,0.032791893,LCBFM,Adaptive,,,,,,02-08-17,0.088099842,BenRib,0.867864493,,5,10
25,0.951773783,,,,,5,6,70,56,0.061967723,0.03270292,LCBFM,Adaptive,,,,,,02-08-17,0.087774645,BenRib,0.869056522,,7,10
25,0.95225743,,,,,5,6,70,56,0.060911744,0.033898219,LCBFM,Adaptive,,,,,,02-08-17,0.085547768,BenRib,0.877844238,,9,10
25,0.952076611,,,,,7,6,70,56,0.062281442,0.033050538,LCBFM,Adaptive,,,,,,02-08-17,0.088243132,BenRib,0.867434256,,3,10
25,0.951876791,,,,,7,6,70,56,0.062246013,0.032854234,LCBFM,Adaptive,,,,,,02-08-17,0.088217027,BenRib,0.867512743,,5,10
25,0.951497934,,,,,7,6,70,56,0.062115551,0.032855699,LCBFM,Adaptive,,,,,,02-08-17,0.087996082,BenRib,0.868395003,,7,10
25,0.951820025,,,,,7,6,70,56,0.06112506,0.034116948,LCBFM,Adaptive,,,,,,02-08-17,0.085869776,BenRib,0.876922903,,9,10
50,0.95211527,,,,,3,6,70,56,0.062327841,0.033087311,LCBFM,Adaptive,,,,,,02-08-17,0.088307969,BenRib,0.867239378,,3,10
50,0.95192747,,,,,3,6,70,56,0.062226655,0.032853989,LCBFM,Adaptive,,,,,,02-08-17,0.088179619,BenRib,0.867625078,,5,10
50,0.95173433,,,,,3,6,70,56,0.061938793,0.032743516,LCBFM,Adaptive,,,,,,02-08-17,0.087791859,BenRib,0.869005158,,7,10
50,0.952117215,,,,,3,6,70,56,0.060829607,0.033952817,LCBFM,Adaptive,,,,,,02-08-17,0.085541534,BenRib,0.877862041,,9,10
100,0.952136453,,,,,5,6,70,56,0.062308584,0.03306828,LCBFM,Adaptive,,,,,,02-08-17,0.088272867,BenRib,0.867344901,,3,10
100,0.952023401,,,,,5,6,70,56,0.062171198,0.032811641,LCBFM,Adaptive,,,,,,02-08-17,0.088100802,BenRib,0.867861612,,5,10
100,0.951854082,,,,,5,6,70,56,0.061929159,0.032711246,LCBFM,Adaptive,,,,,,02-08-17,0.087731632,BenRib,0.869184825,,7,10
100,0.952279458,,,,,5,6,70,56,0.060882221,0.033928175,LCBFM,Adaptive,,,,,,02-08-17,0.085514549,BenRib,0.877939089,,9,10
50,0.952110244,,,,,5,6,70,56,0.062311087,0.033057741,LCBFM,Adaptive,,,,,,02-08-17,0.088278211,BenRib,0.867328838,,3,10
50,0.951976789,,,,,5,6,70,56,0.06218397,0.03278862,LCBFM,Adaptive,,,,,,02-08-17,0.088113462,BenRib,0.867823634,,5,10
50,0.95182645,,,,,5,6,70,56,0.06193485,0.032683112,LCBFM,Adaptive,,,,,,02-08-17,0.087721455,BenRib,0.869215175,,7,10
50,0.952296974,,,,,5,6,70,56,0.060866675,0.033889401,LCBFM,Adaptive,,,,,,02-08-17,0.08546714,BenRib,0.878074392,,9,10
100,0.95209366,,,,,7,6,70,56,0.062306124,0.033070864,LCBFM,Adaptive,,,,,,02-08-17,0.088254827,BenRib,0.867399113,,3,10
100,0.95193533,,,,,7,6,70,56,0.062161116,0.032785948,LCBFM,Adaptive,,,,,,02-08-17,0.088103279,BenRib,0.867854183,,5,10
100,0.951685142,,,,,7,6,70,56,0.062001057,0.032849035,LCBFM,Adaptive,,,,,,02-08-17,0.087830648,BenRib,0.868889376,,7,10
100,0.952113048,,,,,7,6,70,56,0.06095995,0.034122743,LCBFM,Adaptive,,,,,,02-08-17,0.085635149,BenRib,0.877594564,,9,10
0,0.952087203,,,,,7,6,70,56,0.062309391,0.033093228,LCBFM,Adaptive,,,,,,02-08-17,0.08826695,BenRib,0.867362684,,3,10
0,0.951861762,,,,,7,6,70,56,0.062195699,0.032809517,LCBFM,Adaptive,,,,,,02-08-17,0.088135451,BenRib,0.867757655,,5,10
0,0.951665681,,,,,7,6,70,56,0.06203069,0.032777277,LCBFM,Adaptive,,,,,,02-08-17,0.087827572,BenRib,0.86889856,,7,10
0,0.952042094,,,,,7,6,70,56,0.06099684,0.034047786,LCBFM,Adaptive,,,,,,02-08-17,0.085623351,BenRib,0.877628291,,9,10
100,0.952114928,,,,,3,6,70,56,0.062321297,0.033081749,LCBFM,Adaptive,,,,,,02-08-17,0.088294117,BenRib,0.867281024,,3,10
100,0.951937534,,,,,3,6,70,56,0.062220681,0.032845834,LCBFM,Adaptive,,,,,,02-08-17,0.088161449,BenRib,0.867679626,,5,10
100,0.951737842,,,,,3,6,70,56,0.061922835,0.032722552,LCBFM,Adaptive,,,,,,02-08-17,0.087758599,BenRib,0.869104394,,7,10
100,0.952122894,,,,,3,6,70,56,0.06082342,0.033943103,LCBFM,Adaptive,,,,,,02-08-17,0.085532384,BenRib,0.87788817,,9,10
0,0.952121734,,,,,3,6,70,56,0.062308302,0.033076622,LCBFM,Adaptive,,,,,,02-08-17,0.088276635,BenRib,0.867333575,,3,10
0,0.951978789,,,,,3,6,70,56,0.062180959,0.032835359,LCBFM,Adaptive,,,,,,02-08-17,0.088131737,BenRib,0.867768802,,5,10
0,0.951791865,,,,,3,6,70,56,0.061920184,0.032706909,LCBFM,Adaptive,,,,,,02-08-17,0.0877732,BenRib,0.869060835,,7,10
0,0.952154337,,,,,3,6,70,56,0.060814468,0.033916242,LCBFM,Adaptive,,,,,,02-08-17,0.085524864,BenRib,0.87790964,,9,10
0,0.952093322,,,,,5,6,70,56,0.062326741,0.033088196,LCBFM,Adaptive,,,,,,02-08-17,0.088295146,BenRib,0.867277931,,3,10
0,0.95197715,,,,,5,6,70,56,0.062260646,0.032861419,LCBFM,Adaptive,,,,,,02-08-17,0.08820341,BenRib,0.867553639,,5,10
0,0.951849009,,,,,5,6,70,56,0.062030225,0.032643151,LCBFM,Adaptive,,,,,,02-08-17,0.08786049,BenRib,0.868800269,,7,10
0,0.952290496,,,,,5,6,70,56,0.06092818,0.03383269,LCBFM,Adaptive,,,,,,02-08-17,0.085576255,BenRib,0.87776287,,9,10
50,0.951806352,,,,,7,8,70,56,0.062599531,0.033301079,LCBFM,Adaptive,,,,,,02-08-17,0.088687239,BenRib,0.866096553,,3,10
50,0.951629611,,,,,7,8,70,56,0.062505754,0.033061735,LCBFM,Adaptive,,,,,,02-08-17,0.088609638,BenRib,0.866330843,,5,10
50,0.951369766,,,,,7,8,70,56,0.062324561,0.033107548,LCBFM,Adaptive,,,,,,02-08-17,0.088320211,BenRib,0.867423699,,7,10
50,0.951775004,,,,,7,8,70,56,0.061309744,0.034388063,LCBFM,Adaptive,,,,,,02-08-17,0.086185135,BenRib,0.876017235,,9,10
25,0.951819932,,,,,3,8,70,56,0.062617759,0.033317449,LCBFM,Adaptive,,,,,,02-08-17,0.088719536,BenRib,0.865999008,,3,10
25,0.951629006,,,,,3,8,70,56,0.062512241,0.03309185,LCBFM,Adaptive,,,,,,02-08-17,0.088597948,BenRib,0.866366112,,5,10
25,0.951374309,,,,,3,8,70,56,0.062236442,0.032963013,LCBFM,Adaptive,,,,,,02-08-17,0.088224395,BenRib,0.867711197,,7,10
25,0.951685261,,,,,3,8,70,56,0.061129203,0.034152717,LCBFM,Adaptive,,,,,,02-08-17,0.085991812,BenRib,0.876572826,,9,10
25,0.951838086,,,,,5,8,70,56,0.062600429,0.033294787,LCBFM,Adaptive,,,,,,02-08-17,0.088690357,BenRib,0.866087137,,3,10
25,0.951682317,,,,,5,8,70,56,0.062460224,0.033027165,LCBFM,Adaptive,,,,,,02-08-17,0.088524001,BenRib,0.866589089,,5,10
25,0.951455577,,,,,5,8,70,56,0.062264129,0.032941494,LCBFM,Adaptive,,,,,,02-08-17,0.088206149,BenRib,0.86776591,,7,10
25,0.951894663,,,,,5,8,70,56,0.061212573,0.034138456,LCBFM,Adaptive,,,,,,02-08-17,0.0859983,BenRib,0.876554199,,9,10
25,0.951774081,,,,,7,8,70,56,0.062577628,0.033284946,LCBFM,Adaptive,,,,,,02-08-17,0.088663027,BenRib,0.866169655,,3,10
25,0.951569788,,,,,7,8,70,56,0.062542133,0.033091828,LCBFM,Adaptive,,,,,,02-08-17,0.08864412,BenRib,0.86622679,,5,10
25,0.951181433,,,,,7,8,70,56,0.062409322,0.033091983,LCBFM,Adaptive,,,,,,02-08-17,0.088424999,BenRib,0.86710892,,7,10
25,0.951462441,,,,,7,8,70,56,0.061420801,0.034352327,LCBFM,Adaptive,,,,,,02-08-17,0.08631624,BenRib,0.875639742,,9,10
50,0.951813297,,,,,3,8,70,56,0.06262425,0.033322653,LCBFM,Adaptive,,,,,,02-08-17,0.088729408,BenRib,0.865969186,,3,10
50,0.951619099,,,,,3,8,70,56,0.062521334,0.033090116,LCBFM,Adaptive,,,,,,02-08-17,0.088604436,BenRib,0.86634654,,5,10
50,0.951416142,,,,,3,8,70,56,0.062236445,0.032982156,LCBFM,Adaptive,,,,,,02-08-17,0.088224419,BenRib,0.867711126,,7,10
50,0.951756421,,,,,3,8,70,56,0.061130934,0.03419119,LCBFM,Adaptive,,,,,,02-08-17,0.08599088,BenRib,0.8765755,,9,10
100,0.951832061,,,,,5,8,70,56,0.062604675,0.033303356,LCBFM,Adaptive,,,,,,02-08-17,0.088694115,BenRib,0.86607579,,3,10
100,0.951713719,,,,,5,8,70,56,0.062467896,0.033047215,LCBFM,Adaptive,,,,,,02-08-17,0.088525957,BenRib,0.866583195,,5,10
100,0.951535395,,,,,5,8,70,56,0.062224958,0.032948792,LCBFM,Adaptive,,,,,,02-08-17,0.088162095,BenRib,0.867897964,,7,10
100,0.951917359,,,,,5,8,70,56,0.061181183,0.034166561,LCBFM,Adaptive,,,,,,02-08-17,0.085963029,BenRib,0.876655439,,9,10
50,0.951806339,,,,,5,8,70,56,0.062607618,0.033292852,LCBFM,Adaptive,,,,,,02-08-17,0.088699394,BenRib,0.866059845,,3,10
50,0.951668706,,,,,5,8,70,56,0.062478952,0.033023139,LCBFM,Adaptive,,,,,,02-08-17,0.088537141,BenRib,0.86654948,,5,10
50,0.951509738,,,,,5,8,70,56,0.062228952,0.032918182,LCBFM,Adaptive,,,,,,02-08-17,0.088149327,BenRib,0.867936224,,7,10
50,0.951937064,,,,,5,8,70,56,0.061163798,0.034125002,LCBFM,Adaptive,,,,,,02-08-17,0.085913433,BenRib,0.876797723,,9,10
100,0.951788847,,,,,7,8,70,56,0.062602333,0.03330594,LCBFM,Adaptive,,,,,,02-08-17,0.088675374,BenRib,0.866132378,,3,10
100,0.951626482,,,,,7,8,70,56,0.062455688,0.033021737,LCBFM,Adaptive,,,,,,02-08-17,0.088526909,BenRib,0.866580326,,5,10
100,0.951368662,,,,,7,8,70,56,0.062297131,0.033086382,LCBFM,Adaptive,,,,,,02-08-17,0.088261355,BenRib,0.867600334,,7,10
100,0.951755998,,,,,7,8,70,56,0.061260876,0.034362162,LCBFM,Adaptive,,,,,,02-08-17,0.086087611,BenRib,0.876297666,,9,10
0,0.951784467,,,,,7,8,70,56,0.062606521,0.033328865,LCBFM,Adaptive,,,,,,02-08-17,0.08868821,BenRib,0.866093621,,3,10
0,0.951554993,,,,,7,8,70,56,0.062490854,0.03304647,LCBFM,Adaptive,,,,,,02-08-17,0.088560933,BenRib,0.86647775,,5,10
0,0.951350587,,,,,7,8,70,56,0.062326251,0.033016015,LCBFM,Adaptive,,,,,,02-08-17,0.088258116,BenRib,0.867610052,,7,10
0,0.951690669,,,,,7,8,70,56,0.061297561,0.034288364,LCBFM,Adaptive,,,,,,02-08-17,0.086075621,BenRib,0.876332119,,9,10
100,0.951813467,,,,,3,8,70,56,0.062617084,0.033316496,LCBFM,Adaptive,,,,,,02-08-17,0.088713556,BenRib,0.866017072,,3,10
100,0.951629721,,,,,3,8,70,56,0.06251491,0.033081498,LCBFM,Adaptive,,,,,,02-08-17,0.088583867,BenRib,0.866408585,,5,10
100,0.951421097,,,,,3,8,70,56,0.062219752,0.03296056,LCBFM,Adaptive,,,,,,02-08-17,0.088188175,BenRib,0.867819797,,7,10
100,0.95176373,,,,,3,8,70,56,0.061125378,0.034182092,LCBFM,Adaptive,,,,,,02-08-17,0.085982059,BenRib,0.87660082,,9,10
0,0.951818637,,,,,3,8,70,56,0.062604878,0.033311961,LCBFM,Adaptive,,,,,,02-08-17,0.088698129,BenRib,0.866063666,,3,10
0,0.951673638,,,,,3,8,70,56,0.062475121,0.03307045,LCBFM,Adaptive,,,,,,02-08-17,0.088553996,BenRib,0.866498666,,5,10
0,0.951481025,,,,,3,8,70,56,0.062216332,0.032943419,LCBFM,Adaptive,,,,,,02-08-17,0.088201622,BenRib,0.867779483,,7,10
0,0.951800478,,,,,3,8,70,56,0.061116504,0.034154704,LCBFM,Adaptive,,,,,,02-08-17,0.085974339,BenRib,0.876622979,,9,10
0,0.95179148,,,,,5,8,70,56,0.062620825,0.033322704,LCBFM,Adaptive,,,,,,02-08-17,0.088714903,BenRib,0.866013003,,3,10
0,0.951674723,,,,,5,8,70,56,0.062554186,0.03309638,LCBFM,Adaptive,,,,,,02-08-17,0.088628629,BenRib,0.866273542,,5,10
0,0.951537746,,,,,5,8,70,56,0.062321871,0.032878751,LCBFM,Adaptive,,,,,,02-08-17,0.088285124,BenRib,0.867529014,,7,10
0,0.951933897,,,,,5,8,70,56,0.061224865,0.034070174,LCBFM,Adaptive,,,,,,02-08-17,0.086023389,BenRib,0.876482162,,9,10
50,0.960575333,,,,,7,4,40,40,0.044943622,0.019307847,LCBFM,Adaptive,,,,,,11-08-17,0.069380184,BGL,0.851619717,,3,10
50,0.960504152,,,,,7,4,40,40,0.044926684,0.019301474,LCBFM,Adaptive,,,,,,11-08-17,0.069313525,BGL,0.8519047,,5,10
50,0.96061183,,,,,7,4,40,40,0.044949496,0.019364055,LCBFM,Adaptive,,,,,,11-08-17,0.069341995,BGL,0.853000839,,7,10
50,0.96009814,,,,,7,4,40,40,0.044745939,0.01955139,LCBFM,Adaptive,,,,,,11-08-17,0.069070012,BGL,0.859148108,,9,10
25,0.960617689,,,,,3,4,40,40,0.044964727,0.01932571,LCBFM,Adaptive,,,,,,11-08-17,0.069426716,BGL,0.851420618,,3,10
25,0.960565079,,,,,3,4,40,40,0.0449339,0.019285104,LCBFM,Adaptive,,,,,,11-08-17,0.069386843,BGL,0.851591231,,5,10
25,0.960665541,,,,,3,4,40,40,0.044879604,0.019285022,LCBFM,Adaptive,,,,,,11-08-17,0.069308519,BGL,0.853142736,,7,10
25,0.960112795,,,,,3,4,40,40,0.04458767,0.019346266,LCBFM,Adaptive,,,,,,11-08-17,0.0689369,BGL,0.859690486,,9,10
25,0.960605679,,,,,5,4,40,40,0.04498508,0.019348616,LCBFM,Adaptive,,,,,,11-08-17,0.069445955,BGL,0.851338261,,3,10
25,0.960640566,,,,,5,4,40,40,0.044941811,0.019305921,LCBFM,Adaptive,,,,,,11-08-17,0.069376299,BGL,0.851636334,,5,10
25,0.960721842,,,,,5,4,40,40,0.044924312,0.019360286,LCBFM,Adaptive,,,,,,11-08-17,0.069333181,BGL,0.853038204,,7,10
25,0.960133912,,,,,5,4,40,40,0.044709572,0.019537216,LCBFM,Adaptive,,,,,,11-08-17,0.069059747,BGL,0.85918997,,9,10
25,0.960603525,,,,,7,4,40,40,0.044939671,0.01930768,LCBFM,Adaptive,,,,,,11-08-17,0.069400142,BGL,0.851534338,,3,10
25,0.960468567,,,,,7,4,40,40,0.044925176,0.019296216,LCBFM,Adaptive,,,,,,11-08-17,0.069346918,BGL,0.85176197,,5,10
25,0.960451781,,,,,7,4,40,40,0.044945169,0.019329017,LCBFM,Adaptive,,,,,,11-08-17,0.069375456,BGL,0.852858934,,7,10
25,0.95979675,,,,,7,4,40,40,0.04472692,0.019453467,LCBFM,Adaptive,,,,,,11-08-17,0.069069987,BGL,0.85914821,,9,10
50,0.96057643,,,,,3,4,40,40,0.044953919,0.019326635,LCBFM,Adaptive,,,,,,11-08-17,0.069410885,BGL,0.851488369,,3,10
50,0.960468274,,,,,3,4,40,40,0.044885418,0.0192568,LCBFM,Adaptive,,,,,,11-08-17,0.069342189,BGL,0.851782186,,5,10
50,0.960561064,,,,,3,4,40,40,0.044854952,0.019259657,LCBFM,Adaptive,,,,,,11-08-17,0.069291934,BGL,0.853213011,,7,10
50,0.960012197,,,,,3,4,40,40,0.044561573,0.019325103,LCBFM,Adaptive,,,,,,11-08-17,0.068883825,BGL,0.859906454,,9,10
100,0.960679497,,,,,5,4,40,40,0.044958304,0.019330418,LCBFM,Adaptive,,,,,,11-08-17,0.069419029,BGL,0.851453519,,3,10
100,0.960612194,,,,,5,4,40,40,0.044902446,0.019267238,LCBFM,Adaptive,,,,,,11-08-17,0.069352217,BGL,0.851739314,,5,10
100,0.960608943,,,,,5,4,40,40,0.044905201,0.019318824,LCBFM,Adaptive,,,,,,11-08-17,0.069311688,BGL,0.853129305,,7,10
100,0.959974259,,,,,5,4,40,40,0.044682189,0.019455721,LCBFM,Adaptive,,,,,,11-08-17,0.06901375,BGL,0.85937748,,9,10
50,0.960678995,,,,,5,4,40,40,0.044966459,0.019332979,LCBFM,Adaptive,,,,,,11-08-17,0.069433456,BGL,0.851391766,,3,10
50,0.960610839,,,,,5,4,40,40,0.044906892,0.019261898,LCBFM,Adaptive,,,,,,11-08-17,0.069373969,BGL,0.8516463,,5,10
50,0.960590765,,,,,5,4,40,40,0.044892043,0.019326786,LCBFM,Adaptive,,,,,,11-08-17,0.069299667,BGL,0.853180245,,7,10
50,0.959995343,,,,,5,4,40,40,0.04467816,0.019488247,LCBFM,Adaptive,,,,,,11-08-17,0.068976923,BGL,0.859527518,,9,10
100,0.960574984,,,,,7,4,40,40,0.04494388,0.019306992,LCBFM,Adaptive,,,,,,11-08-17,0.069380964,BGL,0.851616381,,3,10
100,0.960511655,,,,,7,4,40,40,0.044932217,0.019301601,LCBFM,Adaptive,,,,,,11-08-17,0.069327598,BGL,0.851844557,,5,10
100,0.960615707,,,,,7,4,40,40,0.044956104,0.019373664,LCBFM,Adaptive,,,,,,11-08-17,0.069350477,BGL,0.852964874,,7,10
100,0.960085655,,,,,7,4,40,40,0.044748166,0.019553489,LCBFM,Adaptive,,,,,,11-08-17,0.069070786,BGL,0.859144951,,9,10
0,0.960547904,,,,,7,4,40,40,0.044965122,0.019337499,LCBFM,Adaptive,,,,,,11-08-17,0.069409829,BGL,0.851492889,,3,10
0,0.960531723,,,,,7,4,40,40,0.044913413,0.019298318,LCBFM,Adaptive,,,,,,11-08-17,0.069341799,BGL,0.851783854,,5,10
0,0.960609727,,,,,7,4,40,40,0.044927362,0.01932678,LCBFM,Adaptive,,,,,,11-08-17,0.069353927,BGL,0.852950244,,7,10
0,0.960040989,,,,,7,4,40,40,0.044657156,0.019431759,LCBFM,Adaptive,,,,,,11-08-17,0.068994744,BGL,0.859454923,,9,10
100,0.960588007,,,,,3,4,40,40,0.044952733,0.019321635,LCBFM,Adaptive,,,,,,11-08-17,0.069407957,BGL,0.8515009,,3,10
100,0.960469538,,,,,3,4,40,40,0.044890458,0.019261021,LCBFM,Adaptive,,,,,,11-08-17,0.069347014,BGL,0.851761563,,5,10
100,0.960570008,,,,,3,4,40,40,0.044850567,0.019254678,LCBFM,Adaptive,,,,,,11-08-17,0.069293745,BGL,0.853205339,,7,10
100,0.959991761,,,,,3,4,40,40,0.044568279,0.019327592,LCBFM,Adaptive,,,,,,11-08-17,0.068889895,BGL,0.859881761,,9,10
0,0.9605912,,,,,3,4,40,40,0.044959432,0.019362642,LCBFM,Adaptive,,,,,,11-08-17,0.069429175,BGL,0.851410092,,3,10
0,0.960587548,,,,,3,4,40,40,0.044940265,0.019342093,LCBFM,Adaptive,,,,,,11-08-17,0.069373472,BGL,0.851648426,,5,10
0,0.960772196,,,,,3,4,40,40,0.044961568,0.019372302,LCBFM,Adaptive,,,,,,11-08-17,0.069376144,BGL,0.852856014,,7,10
0,0.960234314,,,,,3,4,40,40,0.04477142,0.019550356,LCBFM,Adaptive,,,,,,11-08-17,0.069111375,BGL,0.858979357,,9,10
0,0.960595828,,,,,5,4,40,40,0.044989852,0.019361522,LCBFM,Adaptive,,,,,,11-08-17,0.069445286,BGL,0.851341126,,3,10
0,0.960543781,,,,,5,4,40,40,0.04494208,0.019338878,LCBFM,Adaptive,,,,,,11-08-17,0.069384616,BGL,0.851600759,,5,10
0,0.960745579,,,,,5,4,40,40,0.044898005,0.019350998,LCBFM,Adaptive,,,,,,11-08-17,0.069322408,BGL,0.85308387,,7,10
0,0.960206024,,,,,5,4,40,40,0.044611274,0.0194527,LCBFM,Adaptive,,,,,,11-08-17,0.068967635,BGL,0.859565345,,9,10
50,0.96163438,,,,,7,6,40,40,0.044512098,0.019193368,LCBFM,Adaptive,,,,,,11-08-17,0.069108672,BGL,0.852778783,,3,10
50,0.961581966,,,,,7,6,40,40,0.044500068,0.019192618,LCBFM,Adaptive,,,,,,11-08-17,0.069035379,BGL,0.853090889,,5,10
50,0.961663472,,,,,7,6,40,40,0.044531011,0.019252712,LCBFM,Adaptive,,,,,,11-08-17,0.069064288,BGL,0.854175912,,7,10
50,0.961274685,,,,,7,6,40,40,0.044311738,0.019450632,LCBFM,Adaptive,,,,,,11-08-17,0.068784908,BGL,0.860308513,,9,10
25,0.961678324,,,,,3,6,40,40,0.04453205,0.019211756,LCBFM,Adaptive,,,,,,11-08-17,0.069153289,BGL,0.85258863,,3,10
25,0.961646484,,,,,3,6,40,40,0.044497039,0.019173021,LCBFM,Adaptive,,,,,,11-08-17,0.069107635,BGL,0.852783203,,5,10
25,0.961713669,,,,,3,6,40,40,0.044442796,0.019166584,LCBFM,Adaptive,,,,,,11-08-17,0.069026524,BGL,0.854335338,,7,10
25,0.961255447,,,,,3,6,40,40,0.044135565,0.019238623,LCBFM,Adaptive,,,,,,11-08-17,0.068641864,BGL,0.860888908,,9,10
25,0.961667854,,,,,5,6,40,40,0.044550289,0.019230301,LCBFM,Adaptive,,,,,,11-08-17,0.06916821,BGL,0.852525011,,3,10
25,0.961706842,,,,,5,6,40,40,0.044519738,0.019207599,LCBFM,Adaptive,,,,,,11-08-17,0.069107306,BGL,0.852784603,,5,10
25,0.961768789,,,,,5,6,40,40,0.044516535,0.019257893,LCBFM,Adaptive,,,,,,11-08-17,0.069065733,BGL,0.85416981,,7,10
25,0.961304462,,,,,5,6,40,40,0.044292631,0.019442694,LCBFM,Adaptive,,,,,,11-08-17,0.068778126,BGL,0.860336059,,9,10
25,0.96165614,,,,,7,6,40,40,0.044509272,0.019195577,LCBFM,Adaptive,,,,,,11-08-17,0.069132754,BGL,0.852676164,,3,10
25,0.961540174,,,,,7,6,40,40,0.044496039,0.01918892,LCBFM,Adaptive,,,,,,11-08-17,0.069068277,BGL,0.852950842,,5,10
25,0.961526058,,,,,7,6,40,40,0.044515124,0.019218065,LCBFM,Adaptive,,,,,,11-08-17,0.069087275,BGL,0.854078826,,7,10
25,0.961022881,,,,,7,6,40,40,0.044286727,0.019360378,LCBFM,Adaptive,,,,,,11-08-17,0.068773278,BGL,0.860355744,,9,10
50,0.961645558,,,,,3,6,40,40,0.044521296,0.019216581,LCBFM,Adaptive,,,,,,11-08-17,0.069141428,BGL,0.852639195,,3,10
50,0.961556188,,,,,3,6,40,40,0.044457348,0.019157032,LCBFM,Adaptive,,,,,,11-08-17,0.069076861,BGL,0.852914288,,5,10
50,0.961638577,,,,,3,6,40,40,0.044433259,0.019160408,LCBFM,Adaptive,,,,,,11-08-17,0.069022354,BGL,0.854352937,,7,10
50,0.961199642,,,,,3,6,40,40,0.044112588,0.019232519,LCBFM,Adaptive,,,,,,11-08-17,0.068601568,BGL,0.861052192,,9,10
100,0.961729078,,,,,5,6,40,40,0.044528853,0.019218317,LCBFM,Adaptive,,,,,,11-08-17,0.069149975,BGL,0.852602757,,3,10
100,0.961678234,,,,,5,6,40,40,0.04448533,0.019172226,LCBFM,Adaptive,,,,,,11-08-17,0.069090386,BGL,0.852856684,,5,10
100,0.961664922,,,,,5,6,40,40,0.044492646,0.019216582,LCBFM,Adaptive,,,,,,11-08-17,0.069041573,BGL,0.854271819,,7,10
